GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
1400000US42003473602,42003473602,"Census Tract 4736.02, Allegheny County, Pennsylvania",2119,88,131962,59336,65.5,5.5,140877,58015,47.4,6.9,38710,29902,47.4,3.9,20583,2424,3.1,2.3,4902,1577,0.7,1.1,20,17,27.7,4.9,35783,11631,1253,123,183957,93876,14.8,5.6,N,N,28.2,7.9,N,N,36.6,8.4,N,N,8.6,4.5,N,N,10.5,6.1,N,N,1.4,2.3,N,N,4645,290,60437,27021,88.6,5.8,43200,5008,0.6,0.9,34793,17872,0.0,0.5,-,**,7.1,4.5,307764,316608,0.0,0.5,-,**,0.0,0.5,-,**,3.7,4.7,N,N,4.2,4.8,4429,9753,87.8,5.9,43346,5077,31.4,(X),(X),(X),25.1,(X),(X),(X),20.0,(X),(X),(X)
1400000US42003474101,42003474101,"Census Tract 4741.01, Allegheny County, Pennsylvania",1319,41,132714,16413,82.3,3.6,142927,19388,35.9,7.4,16093,9677,24.9,3.7,20583,2441,1.2,1.5,8044,929,3.3,2.3,3002,1940,16.6,4.4,19892,4858,1002,64,159148,19881,10.5,4.3,59199,15505,20.4,6.1,101212,58831,47.1,7.7,203045,32780,7.8,4.1,121497,30804,10.8,4.2,210858,43065,3.5,3.0,129040,9837,3548,157,49651,5821,89.3,2.4,48626,6380,0.0,0.7,-,**,0.1,0.2,N,N,7.5,2.4,60545,23331,0.0,0.7,-,**,0.0,0.7,-,**,3.1,2.3,52686,50699,0.5,0.5,N,N,88.9,2.4,47792,6296,20.8,(X),(X),(X),21.0,(X),(X),(X),16.0,(X),(X),(X)
1400000US42003474102,42003474102,"Census Tract 4741.02, Allegheny County, Pennsylvania",1299,71,130552,18293,81.1,4.5,122563,17176,44.3,6.6,24485,14397,30.9,5.5,23588,3841,1.5,1.6,12137,4922,1.5,1.6,3016,11,17.2,5.3,48315,19498,1106,80,142924,19552,12.7,4.2,N,N,35.6,8.1,N,N,34.6,8.1,N,N,10.5,3.9,N,N,6.1,3.5,N,N,0.5,0.7,N,N,3724,243,44860,6684,96.0,2.1,45194,6973,0.0,0.7,-,**,0.2,0.4,N,N,3.0,2.2,35981,5850,0.0,0.7,-,**,0.0,0.7,-,**,0.9,0.9,49291,41804,4.7,4.1,2674,5092,91.3,4.4,47370,7645,28.5,(X),(X),(X),26.5,(X),(X),(X),16.4,(X),(X),(X)
1400000US42003474201,42003474201,"Census Tract 4742.01, Allegheny County, Pennsylvania",901,35,146004,17210,80.4,4.9,146165,20564,51.5,7.2,18822,5170,38.3,5.7,27560,2038,1.4,1.3,19208,10133,0.6,0.8,3020,37,20.1,4.8,32653,8332,737,54,165974,20085,13.4,4.3,77662,14508,33.6,7.9,202439,45432,42.7,8.9,157194,19749,3.9,2.4,157407,50275,4.6,2.7,212929,38913,1.6,1.7,259092,253172,2522,148,52574,5584,93.6,3.8,53011,5934,0.2,0.3,-,**,0.1,0.2,N,N,5.4,3.6,47861,11236,0.0,1.0,-,**,0.0,1.0,-,**,0.8,0.9,N,N,0.0,1.0,-,**,93.6,3.8,53011,5934,22.5,(X),(X),(X),25.4,(X),(X),(X),17.3,(X),(X),(X)
1400000US42003474202,42003474202,"Census Tract 4742.02, Allegheny County, Pennsylvania",1846,62,140849,13642,72.4,3.5,144496,15339,50.5,5.1,27562,7943,41.7,3.5,22535,1712,1.7,1.4,17497,4955,0.4,0.7,638,17,28.1,4.5,36982,6492,1500,73,153239,15881,17.3,4.1,99034,25217,34.9,6.5,163979,37284,31.3,5.9,174327,27143,7.3,3.9,107330,33745,9.1,2.9,179626,24806,0.0,1.7,-,**,5081,208,51701,4931,89.4,5.3,54197,5363,0.6,0.6,39097,42948,0.0,0.5,-,**,7.9,5.3,38202,17868,0.0,0.5,-,**,0.0,0.5,-,**,2.1,2.2,301,268,1.8,1.6,43982,27541,87.8,5.6,54282,5495,19.5,(X),(X),(X),20.1,(X),(X),(X),13.8,(X),(X),(X)
1400000US42003474203,42003474203,"Census Tract 4742.03, Allegheny County, Pennsylvania",1608,60,126062,11474,84.4,3.8,126468,12214,44.5,6.8,18816,8235,25.0,3.6,22344,3051,1.2,1.3,18995,2551,0.6,0.9,1740,16,13.9,3.8,28647,8958,1320,81,131517,12168,10.5,4.1,65223,34486,32.0,5.5,110799,19404,36.7,6.3,151435,15278,7.4,3.7,118119,22805,13.3,4.5,186549,52657,0.0,1.9,-,**,4428,163,45477,4453,90.6,2.3,44465,4672,0.5,0.5,44060,16301,0.0,0.6,-,**,7.0,1.5,71438,30051,0.0,0.6,-,**,0.0,0.6,-,**,2.0,1.6,1055,835,3.8,2.9,26502,12600,87.0,3.5,45222,4801,20.6,(X),(X),(X),19.7,(X),(X),(X),14.6,(X),(X),(X)
1400000US42003475101,42003475101,"Census Tract 4751.01, Allegheny County, Pennsylvania",2065,129,79224,14184,73.8,4.8,75305,8444,32.6,6.1,29180,32347,39.5,4.9,19646,1778,1.8,1.7,11484,2214,0.7,1.1,2750,15,22.1,5.1,16642,4056,1184,118,92092,9519,15.7,5.3,N,N,34.2,7.5,N,N,34.3,6.6,N,N,7.4,4.6,N,N,7.3,4.3,N,N,1.0,1.6,N,N,4439,282,37707,6357,93.1,3.6,38304,6830,2.3,2.2,10527,10847,0.1,0.2,N,N,3.7,3.0,32832,18131,0.0,0.6,-,**,0.0,0.6,-,**,0.8,0.7,64922,21740,1.6,1.3,49081,27678,91.7,3.8,38174,6888,22.4,(X),(X),(X),17.1,(X),(X),(X),17.2,(X),(X),(X)
1400000US42003475102,42003475102,"Census Tract 4751.02, Allegheny County, Pennsylvania",641,37,90449,7697,80.0,5.4,90915,9031,29.8,8.2,14655,9241,32.4,4.2,19484,2872,1.9,2.1,10125,518,0.0,3.8,-,**,21.1,5.7,28599,9379,498,46,101192,9354,7.0,4.2,N,N,31.3,7.3,N,N,35.7,8.5,N,N,7.2,4.7,N,N,17.7,6.7,N,N,1.0,1.6,N,N,1604,85,36975,2850,96.3,2.7,37723,2959,0.0,1.5,-,**,0.0,1.5,-,**,1.5,1.9,26879,11530,0.0,1.5,-,**,1.2,1.6,N,N,1.1,1.0,N,N,1.2,1.6,N,N,96.3,2.7,37723,2959,25.6,(X),(X),(X),24.9,(X),(X),(X),17.0,(X),(X),(X)
1400000US42003475200,42003475200,"Census Tract 4752, Allegheny County, Pennsylvania",1884,76,81730,5898,78.0,3.9,83107,7756,31.6,4.7,10517,3161,36.5,4.1,22584,2083,2.7,1.8,15412,7601,3.8,2.0,4017,2877,22.7,4.8,16692,3428,1415,101,91647,6317,13.9,3.3,47715,6037,24.9,7.4,78295,8491,40.1,8.2,109717,12614,6.1,3.3,82624,22321,12.9,4.7,107931,25035,1.9,1.7,125300,66067,4875,260,31963,2596,95.7,3.1,31793,2685,0.2,0.3,56009,24012,0.0,0.5,-,**,0.5,0.6,N,N,0.0,0.5,-,**,0.2,0.3,N,N,3.4,3.0,30089,14583,0.9,0.9,N,N,95.2,3.2,31832,2702,22.0,(X),(X),(X),22.6,(X),(X),(X),15.8,(X),(X),(X)
1400000US42003475301,42003475301,"Census Tract 4753.01, Allegheny County, Pennsylvania",2047,91,67282,8352,71.1,6.0,70894,11347,23.7,5.9,7007,3683,39.9,5.9,20057,1984,2.7,2.1,22133,6238,1.9,1.8,195,85,22.5,5.2,21517,4778,1281,107,78727,7906,14.1,5.2,N,N,28.5,8.1,N,N,40.7,9.1,N,N,8.5,5.9,N,N,6.9,4.5,N,N,1.2,1.9,N,N,4633,192,30248,3510,87.1,7.9,32521,3363,6.7,6.5,16382,14158,0.3,0.2,N,N,2.1,1.7,26276,13607,0.0,0.5,-,**,0.0,0.5,-,**,3.9,4.0,5402,7418,0.6,0.8,N,N,86.4,8.0,32432,3368,27.2,(X),(X),(X),29.3,(X),(X),(X),22.6,(X),(X),(X)
1400000US42003475303,42003475303,"Census Tract 4753.03, Allegheny County, Pennsylvania",1541,62,92941,6853,76.3,4.3,97498,9678,40.1,5.7,6730,2337,40.6,4.1,21937,2133,0.5,0.8,8125,28,2.2,1.9,459,166,28.1,4.4,20512,3884,1080,76,107094,9574,13.2,4.1,44940,7253,26.1,7.9,85989,11098,42.5,7.0,133990,18973,7.8,3.6,114035,29876,7.6,3.7,132722,35335,2.8,2.2,100777,40176,3955,144,36650,2617,98.7,1.0,36657,2681,0.2,0.4,N,N,0.2,0.4,-,**,0.4,0.5,N,N,0.0,0.6,-,**,0.0,0.6,-,**,0.4,0.5,N,N,0.2,0.3,N,N,98.7,1.0,36657,2681,13.8,(X),(X),(X),15.1,(X),(X),(X),11.3,(X),(X),(X)
1400000US42003475304,42003475304,"Census Tract 4753.04, Allegheny County, Pennsylvania",2254,78,94775,9939,90.0,3.5,91194,11945,36.6,6.3,6626,3765,27.9,4.9,21387,3004,1.7,1.7,10679,6634,2.0,2.5,3062,6128,16.3,5.0,18289,5390,1637,116,109650,13806,7.8,4.0,N,N,22.7,7.1,N,N,46.1,8.8,N,N,9.6,4.6,N,N,13.4,5.3,N,N,0.4,0.9,N,N,5733,235,37779,4265,93.5,3.4,38921,4517,1.7,1.1,19674,6077,0.7,0.7,N,N,2.0,1.8,39902,13295,0.0,0.4,-,**,1.2,1.3,N,N,0.9,1.4,N,N,0.6,0.8,-,**,93.5,3.4,38921,4517,17.8,(X),(X),(X),18.6,(X),(X),(X),14.9,(X),(X),(X)
1400000US42003475401,42003475401,"Census Tract 4754.01, Allegheny County, Pennsylvania",1568,66,81664,6844,73.9,4.8,86880,9552,30.7,5.7,15067,6695,38.6,4.2,18712,1612,2.6,1.5,11229,2586,1.8,2.2,1375,185,21.3,4.4,20609,4181,1182,85,94005,9791,16.2,4.3,N,N,27.0,6.6,N,N,40.2,6.9,N,N,5.4,3.8,N,N,10.5,4.1,N,N,0.7,1.1,N,N,3973,230,32659,3058,97.0,1.9,32528,3205,0.0,0.6,-,**,0.6,0.7,N,N,0.8,1.1,N,N,0.4,0.5,N,N,1.0,1.7,34841,4480,0.3,0.4,N,N,1.1,1.1,15702,24581,96.8,2.0,32435,3207,22.2,(X),(X),(X),21.4,(X),(X),(X),15.7,(X),(X),(X)
1400000US42003475402,42003475402,"Census Tract 4754.02, Allegheny County, Pennsylvania",1198,56,105184,12159,82.5,4.8,108786,15283,31.3,6.0,8291,5573,28.1,5.0,19327,2920,1.4,1.6,8912,7571,0.7,1.0,250,23,24.2,5.2,27478,5269,881,81,121530,16576,10.4,3.6,N,N,28.3,7.8,N,N,42.1,7.6,N,N,5.7,3.3,N,N,11.8,4.6,N,N,1.7,1.9,N,N,3126,209,40732,4821,98.9,1.2,40948,4881,0.0,0.1,N,N,0.0,0.8,-,**,0.0,0.8,-,**,0.6,1.0,1535,1052,0.4,0.7,N,N,0.0,0.8,-,**,1.4,1.7,N,N,98.0,1.9,41331,4889,19.7,(X),(X),(X),19.6,(X),(X),(X),12.3,(X),(X),(X)
1400000US42003476100,42003476100,"Census Tract 4761, Allegheny County, Pennsylvania",2461,141,53399,4942,85.4,4.0,50038,5593,19.2,4.8,8884,4627,29.1,5.2,16888,2231,3.6,2.4,12384,2120,3.0,2.1,2643,1581,14.2,3.8,17066,3394,1179,126,71468,7742,9.8,5.0,N,N,34.8,7.0,N,N,31.3,8.9,N,N,15.6,7.5,N,N,7.1,4.5,N,N,1.4,2.3,N,N,4854,170,27761,2363,86.1,7.5,29152,2900,2.3,1.6,25683,10079,0.0,0.5,-,**,9.1,6.9,19834,14955,0.0,0.5,-,**,0.0,0.5,-,**,2.5,2.8,10839,4855,1.6,1.8,21333,22855,84.7,7.6,29396,2970,25.4,(X),(X),(X),37.0,(X),(X),(X),22.9,(X),(X),(X)
1400000US42003476200,42003476200,"Census Tract 4762, Allegheny County, Pennsylvania",1421,85,70749,12341,77.9,3.9,74749,16045,22.0,5.7,3573,1951,36.2,4.7,18230,1173,4.7,3.0,7224,1449,0.0,1.7,-,**,19.4,4.3,17746,5521,1038,77,81069,17751,14.7,3.9,N,N,31.2,8.4,N,N,30.7,8.2,N,N,14.2,5.6,N,N,6.3,3.9,N,N,2.9,4.2,N,N,3463,178,30516,6511,97.1,1.8,30839,6663,0.3,0.4,N,N,0.3,0.5,N,N,0.6,0.9,N,N,0.0,0.7,-,**,0.3,0.5,N,N,1.4,1.3,14551,6222,3.2,3.7,13333,23750,94.7,4.0,31555,6718,26.6,(X),(X),(X),29.0,(X),(X),(X),22.9,(X),(X),(X)
1400000US42003477100,42003477100,"Census Tract 4771, Allegheny County, Pennsylvania",1617,92,72278,4987,74.1,5.7,72873,6649,31.4,6.8,5569,2604,43.5,4.8,20755,2374,1.4,1.4,12404,5973,1.2,1.4,25400,2388,29.1,5.9,19254,4189,1064,82,82340,7643,17.6,7.0,N,N,28.2,7.5,N,N,33.8,7.1,N,N,10.5,4.3,N,N,8.8,4.6,N,N,1.0,1.6,N,N,3685,199,32350,2655,99.1,1.3,32474,2651,0.0,0.7,-,**,0.0,0.7,-,**,0.5,0.9,25311,42932,0.0,0.7,-,**,0.0,0.7,-,**,0.4,0.6,N,N,0.2,0.3,N,N,98.9,1.2,32536,2652,21.8,(X),(X),(X),22.7,(X),(X),(X),18.3,(X),(X),(X)
1400000US42003477200,42003477200,"Census Tract 4772, Allegheny County, Pennsylvania",1816,97,76221,6777,63.6,4.7,89758,8176,36.1,5.5,12189,6226,47.9,3.7,18420,1868,0.9,1.0,15088,7333,1.7,1.4,1893,1709,26.8,5.4,17521,3390,1124,85,94386,9287,20.1,6.0,36139,7307,23.9,6.9,94112,19473,35.0,6.7,111599,18051,9.2,5.5,93838,27188,11.8,4.2,143474,23135,0.0,2.2,-,**,4349,251,32662,2663,96.2,4.0,33266,2658,0.1,0.1,N,N,0.0,0.6,-,**,3.7,4.0,17125,6283,0.0,0.6,-,**,0.0,0.6,-,**,0.0,0.6,-,**,0.2,0.3,N,N,96.0,4.0,33293,2660,23.7,(X),(X),(X),20.9,(X),(X),(X),18.8,(X),(X),(X)
1400000US42003477300,42003477300,"Census Tract 4773, Allegheny County, Pennsylvania",2679,125,61348,6640,83.7,3.6,59260,7737,29.1,5.9,6253,3435,24.2,3.6,18430,2552,2.4,2.0,11269,6714,5.6,3.1,9483,7117,16.9,4.1,21013,6545,1508,175,75622,10241,9.7,3.6,N,N,38.7,10.1,N,N,29.4,7.6,N,N,11.5,6.5,N,N,10.1,5.1,N,N,0.6,1.3,N,N,5897,334,28686,3163,72.3,5.4,33912,3823,11.4,4.9,19235,11719,0.0,0.4,-,**,14.4,4.6,11685,5341,0.0,0.4,-,**,1.0,1.5,10111,1540,0.8,1.3,N,N,1.6,1.7,7549,4193,71.8,5.4,34155,3844,21.5,(X),(X),(X),26.8,(X),(X),(X),21.6,(X),(X),(X)
1400000US42003478100,42003478100,"Census Tract 4781, Allegheny County, Pennsylvania",2008,141,54581,4668,77.5,5.0,59101,5415,19.0,3.7,6088,4348,30.0,6.3,14659,1338,4.3,3.0,7230,1193,1.1,1.1,4039,3462,16.1,4.2,14860,4779,1042,109,73608,8888,10.2,5.5,39336,16719,39.4,8.9,46540,9099,24.7,7.4,107147,19247,4.1,2.9,92547,36069,18.1,9.2,95344,22221,3.5,3.2,107375,27011,4326,281,25876,2191,90.7,4.6,27081,2087,2.4,1.9,22326,2785,0.5,0.6,N,N,2.1,2.3,25253,26806,0.0,0.6,-,**,0.0,0.6,-,**,4.3,3.4,4485,5165,3.3,2.3,11623,7944,88.7,5.4,27379,2146,20.9,(X),(X),(X),21.3,(X),(X),(X),21.6,(X),(X),(X)
1400000US42003478200,42003478200,"Census Tract 4782, Allegheny County, Pennsylvania",2268,131,62148,6231,80.6,4.8,62080,6953,17.9,5.1,3035,1961,27.9,5.6,18834,2529,2.6,1.9,7715,3256,5.1,2.9,1058,553,20.1,5.1,19191,4772,1413,131,75805,7804,15.2,4.8,N,N,29.2,7.8,N,N,32.3,7.2,N,N,7.9,4.2,N,N,13.4,5.8,N,N,2.0,2.3,N,N,5299,279,27399,2741,90.8,4.6,28698,2902,2.6,2.7,16099,8251,1.5,2.1,N,N,3.1,3.2,20957,6608,0.0,0.5,-,**,0.0,0.5,-,**,2.0,1.4,13270,13885,0.8,0.8,N,N,90.0,4.6,28938,2948,22.6,(X),(X),(X),20.7,(X),(X),(X),18.4,(X),(X),(X)
1400000US42003479000,42003479000,"Census Tract 4790, Allegheny County, Pennsylvania",838,42,79709,9008,80.9,4.5,73431,7739,29.4,5.3,9972,9511,34.7,4.3,20078,1943,3.1,3.2,15708,5411,1.4,1.6,3225,607,28.5,5.0,31797,19504,541,44,83355,8100,10.9,4.0,45046,8567,31.2,7.3,64385,11449,38.4,8.8,99238,13005,6.1,3.6,82245,23489,10.7,4.3,121986,18827,2.6,2.4,80400,27908,1987,97,34170,3867,97.8,1.4,34528,3983,0.0,1.2,-,**,0.0,1.2,-,**,0.2,0.3,N,N,0.0,1.2,-,**,0.6,0.6,N,N,1.5,1.2,21893,27638,0.6,0.9,N,N,97.8,1.4,34528,3983,19.0,(X),(X),(X),20.5,(X),(X),(X),14.7,(X),(X),(X)
1400000US42003480101,42003480101,"Census Tract 4801.01, Allegheny County, Pennsylvania",2067,147,60977,6618,73.9,5.9,65365,9201,25.4,5.7,5809,3278,35.1,5.8,16886,2266,5.0,4.2,8155,1997,6.3,4.3,3244,1693,14.9,4.1,23664,6704,1277,124,75325,10160,15.2,7.0,N,N,29.6,10.2,N,N,35.7,9.6,N,N,10.8,7.6,N,N,6.8,4.5,N,N,1.9,2.9,N,N,5174,321,24731,3039,74.7,8.3,30841,3669,14.9,6.8,5344,3340,0.0,0.5,-,**,10.3,6.2,8642,6381,0.0,0.5,-,**,0.0,0.5,-,**,0.2,0.3,N,N,0.8,1.3,N,N,73.9,8.2,31127,3619,29.7,(X),(X),(X),27.4,(X),(X),(X),23.1,(X),(X),(X)
1400000US42003480102,42003480102,"Census Tract 4801.02, Allegheny County, Pennsylvania",1282,70,59391,3401,70.0,4.0,61380,5969,25.9,5.4,2926,1599,42.7,4.0,19868,1912,3.9,2.6,8934,2885,2.4,1.8,506,319,33.9,5.8,17146,3538,869,87,64275,5393,20.3,5.2,41417,6503,25.2,7.7,46932,9458,34.8,7.6,86612,8676,10.7,5.4,64675,9716,6.4,3.7,89530,11000,2.6,2.3,47922,2865,3054,225,25292,1892,93.5,5.3,26444,1716,4.8,5.1,7341,3198,0.2,0.3,N,N,1.5,1.9,13338,9549,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,0.7,1.2,N,N,92.7,5.4,26523,1716,27.7,(X),(X),(X),26.7,(X),(X),(X),20.4,(X),(X),(X)
1400000US42003480200,42003480200,"Census Tract 4802, Allegheny County, Pennsylvania",1402,64,70324,5923,76.9,5.8,72083,7977,27.4,6.8,4979,2984,35.0,7.1,20303,1970,2.3,1.6,8481,3458,0.6,0.9,425,28,24.5,5.8,21862,4872,975,94,80612,7217,17.4,6.0,N,N,24.0,8.6,N,N,32.3,9.8,N,N,6.7,3.5,N,N,18.6,7.4,N,N,1.0,1.5,N,N,3696,353,27081,2379,96.8,2.0,27520,2509,2.1,1.5,20506,4150,0.0,0.7,-,**,0.0,0.7,-,**,0.0,0.7,-,**,0.0,0.7,-,**,1.1,1.2,-,**,1.0,0.8,34382,5537,95.8,2.1,27446,2521,26.7,(X),(X),(X),29.6,(X),(X),(X),21.5,(X),(X),(X)
1400000US42003480300,42003480300,"Census Tract 4803, Allegheny County, Pennsylvania",1360,87,82022,9179,75.8,4.6,88128,11618,25.6,6.0,12906,8771,34.5,3.9,18593,1445,2.2,1.7,9857,2596,0.6,0.9,-,**,20.6,4.7,18514,4712,942,84,93601,12513,8.4,3.8,N,N,38.7,8.6,N,N,29.8,7.1,N,N,5.7,3.5,N,N,15.4,5.6,N,N,1.9,2.6,N,N,3269,229,34826,3638,99.2,0.7,34803,3694,0.4,0.6,N,N,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,0.4,0.4,N,N,1.3,1.1,16405,11503,98.0,1.3,35045,3759,24.9,(X),(X),(X),20.9,(X),(X),(X),17.2,(X),(X),(X)
1400000US42003480400,42003480400,"Census Tract 4804, Allegheny County, Pennsylvania",2170,98,58351,4611,73.2,5.1,61487,6409,28.2,6.6,1991,780,37.6,5.8,20379,2003,3.9,3.3,6604,1993,2.1,1.8,1820,2776,29.3,5.8,11906,2428,1336,140,70874,6690,18.9,5.0,46461,4753,28.7,9.2,45334,6047,27.6,6.2,103364,12821,12.6,6.8,68163,25284,8.8,5.0,108203,10549,3.4,3.2,70831,36095,4598,249,28069,1984,95.7,3.7,28865,2007,4.0,3.5,10231,11190,0.0,0.5,-,**,0.0,0.5,-,**,0.0,0.5,-,**,0.0,0.5,-,**,0.3,0.4,N,N,0.0,0.5,-,**,95.7,3.7,28865,2007,23.0,(X),(X),(X),21.0,(X),(X),(X),20.7,(X),(X),(X)
1400000US42003481000,42003481000,"Census Tract 4810, Allegheny County, Pennsylvania",1351,171,39981,7261,73.9,6.9,41948,9915,10.5,3.8,4918,5729,28.5,6.4,12808,1937,17.2,7.0,11319,2682,12.3,5.8,4259,2388,9.3,3.8,11381,3914,753,91,44367,6487,10.5,7.0,14186,5535,53.1,12.2,32010,5387,8.1,4.4,82844,22127,18.6,9.3,57844,15191,6.1,3.8,92600,15171,3.6,3.1,76752,18546,3400,30,16240,3262,53.1,8.0,19952,2576,36.4,8.1,14351,9031,0.1,0.3,N,N,7.1,7.5,4361,4576,0.0,0.7,-,**,0.5,1.2,-,**,2.8,2.3,3769,4822,0.9,1.6,N,N,53.1,8.0,19952,2576,26.6,(X),(X),(X),22.4,(X),(X),(X),22.6,(X),(X),(X)
1400000US42003482500,42003482500,"Census Tract 4825, Allegheny County, Pennsylvania",817,58,55471,4233,66.3,5.9,61003,6217,23.3,5.0,4136,2559,42.4,4.3,19227,1348,8.8,4.9,9660,2521,2.3,1.7,1584,688,26.3,5.4,14668,2998,509,62,70722,6605,16.5,4.7,N,N,36.7,8.5,N,N,26.7,9.0,N,N,10.6,6.0,N,N,8.1,5.0,N,N,1.4,1.5,N,N,1798,154,25499,1959,85.4,5.9,27446,1958,12.5,5.7,14202,5512,0.6,0.6,N,N,0.0,1.4,-,**,0.0,1.4,-,**,0.3,0.5,N,N,1.2,1.3,14010,14974,0.0,1.4,-,**,85.4,5.9,27446,1958,28.5,(X),(X),(X),27.5,(X),(X),(X),18.5,(X),(X),(X)
1400000US42003483800,42003483800,"Census Tract 4838, Allegheny County, Pennsylvania",1472,110,36110,5037,63.4,7.4,40625,7160,7.3,2.8,2045,1717,30.9,6.3,15096,1735,18.9,6.8,7885,1204,7.8,3.6,1890,963,16.5,4.6,12991,4524,804,74,41007,6463,22.1,8.4,N,N,48.4,12.2,N,N,12.1,9.2,N,N,15.2,7.8,N,N,0.0,3.1,N,N,2.2,2.9,N,N,3157,20,17303,2140,25.2,5.4,20308,4303,70.6,6.1,15519,2345,0.0,0.8,-,**,1.3,2.1,N,N,0.0,0.8,-,**,0.0,0.8,-,**,2.9,2.4,16398,8538,0.0,0.8,-,**,25.2,5.4,20308,4303,24.7,(X),(X),(X),24.5,(X),(X),(X),18.1,(X),(X),(X)
1400000US42003484300,42003484300,"Census Tract 4843, Allegheny County, Pennsylvania",1531,126,54211,8351,69.8,7.4,57696,9748,15.0,4.8,7415,5676,30.2,5.6,16103,2329,8.6,4.4,9079,1793,6.1,4.5,2323,1556,18.7,5.7,13564,3124,806,109,63934,11220,18.6,10.1,N,N,34.5,11.5,N,N,23.0,11.1,N,N,9.2,4.7,N,N,6.9,5.2,N,N,7.8,9.5,N,N,3266,344,25973,4628,74.2,4.6,28392,5103,17.7,6.3,24333,14830,0.0,0.8,-,**,2.5,3.4,12159,6554,0.0,0.8,-,**,0.0,0.1,N,N,5.5,4.9,5071,4445,2.1,1.8,19109,3951,72.7,4.9,28587,5199,29.3,(X),(X),(X),31.1,(X),(X),(X),23.6,(X),(X),(X)
1400000US42003484500,42003484500,"Census Tract 4845, Allegheny County, Pennsylvania",2679,167,60758,4309,67.9,6.1,69604,7131,33.6,6.9,3490,1967,38.1,5.0,16216,1540,3.2,3.4,14271,7262,2.2,1.9,790,545,27.2,5.0,14307,3334,1460,140,76747,7128,22.1,6.4,N,N,18.6,7.7,N,N,31.6,6.9,N,N,12.7,6.2,N,N,13.5,5.6,N,N,1.4,2.3,N,N,5877,324,28245,1913,98.7,1.1,28286,1904,0.4,0.6,N,N,0.0,0.4,-,**,0.0,0.4,-,**,0.0,0.4,-,**,0.4,0.7,-,**,0.5,0.6,N,N,1.9,2.3,29468,28811,97.2,2.3,28490,1923,25.8,(X),(X),(X),20.6,(X),(X),(X),19.1,(X),(X),(X)
