GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
1400000US42003473300,42003473300,"Census Tract 4733, Allegheny County, Pennsylvania",2692,246,122,63,152,77,1066,156,622,115,410,122,124,60,196,75,1909,262,74,53,82,55,734,195,457,112,312,105,80,51,170,64,238,99,16,25,15,25,141,74,53,47,0,15,0,15,13,20,341,132,0,15,55,49,157,107,64,50,54,44,11,18,0,15,118,83,32,28,0,15,20,29,22,33,44,67,0,15,0,15,14,23,0,15,0,15,14,23,0,15,0,15,0,15,0,15,72,55,0,15,0,15,0,15,26,29,0,15,33,33,13,20
1400000US42003473401,42003473401,"Census Tract 4734.01, Allegheny County, Pennsylvania",1817,205,42,30,70,42,744,140,499,138,194,107,143,64,125,53,1225,192,24,24,53,33,481,113,300,125,179,104,102,48,86,42,105,52,6,11,9,13,39,23,37,36,5,8,9,14,0,10,258,87,12,17,8,12,100,53,106,68,0,10,32,28,0,10,79,62,0,10,0,10,41,46,12,19,0,10,0,10,26,39,50,30,0,10,0,10,50,30,0,10,0,10,0,10,0,10,100,54,0,10,0,10,33,39,44,40,10,15,0,10,13,15
1400000US42003473402,42003473402,"Census Tract 4734.02, Allegheny County, Pennsylvania",1932,143,58,45,60,36,846,153,375,87,304,82,143,72,146,42,1462,144,37,39,41,30,622,141,311,82,219,74,105,62,127,42,93,53,10,16,0,10,33,32,9,15,19,20,22,34,0,10,174,74,0,10,19,23,86,57,25,20,28,25,16,19,0,10,77,52,11,16,0,10,30,34,17,20,0,10,0,10,19,21,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,126,73,0,10,0,10,75,58,13,14,38,39,0,10,0,10
1400000US42003473500,42003473500,"Census Tract 4735, Allegheny County, Pennsylvania",1805,152,24,22,40,32,629,136,614,143,220,83,179,77,99,47,1348,147,16,18,34,31,505,133,455,134,102,49,161,79,75,36,128,75,8,13,0,10,21,25,16,17,67,64,0,10,16,18,173,65,0,10,0,10,64,45,71,43,28,23,10,15,0,10,36,35,0,10,0,10,0,10,30,35,6,10,0,10,0,10,6,11,0,10,6,11,0,10,0,10,0,10,0,10,0,10,114,55,0,10,0,10,39,30,42,37,17,18,8,13,8,12
1400000US42003473601,42003473601,"Census Tract 4736.01, Allegheny County, Pennsylvania",1868,144,61,66,81,51,614,91,531,92,291,94,103,48,187,64,1388,155,52,71,52,36,468,100,396,86,191,93,87,43,142,55,134,81,0,10,29,31,45,38,18,20,33,41,9,13,0,10,96,46,0,10,0,10,16,18,36,27,26,22,7,12,11,16,33,36,9,15,0,10,0,10,9,14,0,10,0,10,15,21,9,13,0,10,0,10,9,13,0,10,0,10,0,10,0,10,208,73,0,10,0,10,76,53,72,50,41,34,0,10,19,21
1400000US42003473602,42003473602,"Census Tract 4736.02, Allegheny County, Pennsylvania",1952,160,38,34,41,36,595,127,643,129,333,110,173,68,129,64,1524,192,38,34,41,36,357,118,551,121,270,108,153,63,114,61,191,108,0,10,0,10,124,71,32,32,20,32,0,10,15,22,144,72,0,10,0,10,88,58,28,31,28,34,0,10,0,10,4,9,0,10,0,10,0,10,0,10,0,10,4,9,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,89,60,0,10,0,10,26,30,32,37,15,24,16,23,0,10
1400000US42003474101,42003474101,"Census Tract 4741.01, Allegheny County, Pennsylvania",1815,123,47,32,84,47,696,90,528,93,229,78,155,63,76,44,1430,133,47,32,61,41,521,79,430,87,202,78,101,55,68,40,106,77,0,10,12,17,10,16,35,42,27,40,22,35,0,10,141,79,0,10,11,17,75,46,44,49,0,10,11,16,0,10,7,10,0,10,0,10,7,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,131,59,0,10,0,10,83,49,19,20,0,10,21,22,8,12
1400000US42003474102,42003474102,"Census Tract 4741.02, Allegheny County, Pennsylvania",1514,136,14,15,62,31,491,98,443,97,209,73,167,59,128,57,1202,131,14,15,46,28,337,67,393,92,178,72,106,53,128,57,106,88,0,10,0,10,66,55,5,8,4,8,31,38,0,10,62,39,0,10,11,13,25,26,21,22,5,8,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,26,26,0,10,0,10,14,21,11,16,0,10,1,2,0,10,118,54,0,10,5,8,49,35,13,19,22,19,29,27,0,10
1400000US42003474201,42003474201,"Census Tract 4742.01, Allegheny County, Pennsylvania",1064,93,6,8,36,19,307,67,314,81,179,62,117,42,105,45,886,96,6,8,32,18,274,60,235,81,151,64,109,40,79,36,31,19,0,10,0,10,8,12,13,15,0,10,0,10,10,10,51,28,0,10,4,6,16,18,12,12,10,12,4,7,5,8,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,8,9,0,10,0,10,0,10,0,10,8,9,0,10,0,10,88,38,0,10,0,10,9,11,54,29,10,11,4,7,11,11
1400000US42003474202,42003474202,"Census Tract 4742.02, Allegheny County, Pennsylvania",2136,155,80,61,60,38,707,92,604,102,277,66,217,64,191,65,1737,147,71,59,60,38,484,83,478,107,261,67,201,64,182,64,44,38,0,10,0,10,16,18,28,34,0,10,0,10,0,10,127,80,0,10,0,10,50,49,61,59,7,12,0,10,9,13,9,13,9,13,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,219,78,0,10,0,10,157,64,37,33,9,14,16,17,0,10
1400000US42003474203,42003474203,"Census Tract 4742.03, Allegheny County, Pennsylvania",2134,143,66,38,91,46,636,101,701,112,281,72,138,56,221,71,1705,152,50,36,52,34,493,102,582,110,238,69,116,55,174,60,113,68,16,19,11,16,41,39,8,12,0,10,8,12,29,37,174,72,0,10,28,28,73,32,49,34,24,36,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,38,30,0,10,0,10,0,10,11,16,19,21,8,12,0,10,104,48,0,10,0,10,29,28,51,35,0,10,6,9,18,19
1400000US42003475101,42003475101,"Census Tract 4751.01, Allegheny County, Pennsylvania",2255,184,42,37,145,73,881,156,454,117,267,107,199,82,267,97,1508,203,13,20,145,73,618,157,328,102,135,78,138,76,131,62,154,98,16,26,0,10,35,38,59,65,16,25,0,10,28,30,415,131,0,10,0,10,165,104,12,20,101,61,30,24,107,69,13,21,0,10,0,10,13,21,0,10,0,10,0,10,0,10,15,24,0,10,0,10,0,10,15,24,0,10,0,10,0,10,150,74,13,19,0,10,50,49,40,37,15,24,31,35,1,7
1400000US42003475102,42003475102,"Census Tract 4751.02, Allegheny County, Pennsylvania",935,79,43,28,74,41,276,40,316,57,109,40,48,26,69,28,597,75,38,27,47,25,195,39,180,60,49,28,35,25,53,24,95,54,5,9,0,10,17,22,38,26,14,16,10,11,11,15,165,66,0,10,27,25,26,16,79,47,33,21,0,10,0,10,8,10,0,10,0,10,0,10,0,10,8,10,0,10,0,10,19,18,0,10,0,10,19,18,0,10,0,10,0,10,0,10,51,30,0,10,0,10,19,19,19,19,5,7,3,6,5,8
1400000US42003475200,42003475200,"Census Tract 4752, Allegheny County, Pennsylvania",2337,215,96,56,96,48,866,150,626,137,242,80,189,74,222,60,1768,209,71,51,87,46,622,174,497,116,162,61,142,69,187,59,204,82,9,14,9,15,77,46,31,30,57,59,21,32,0,10,175,58,8,12,0,10,71,43,47,31,23,25,7,12,19,21,11,18,0,10,0,10,0,10,11,18,0,10,0,10,0,10,59,69,0,10,0,10,44,67,8,12,0,10,7,11,0,10,120,67,8,14,0,10,52,46,32,39,0,10,12,14,16,13
1400000US42003475301,42003475301,"Census Tract 4753.01, Allegheny County, Pennsylvania",2139,214,72,67,64,52,986,159,429,154,249,103,199,96,140,74,1615,222,56,64,19,29,715,177,347,150,210,92,157,83,111,63,86,67,0,10,28,33,41,39,0,10,17,26,0,10,0,10,244,128,16,25,0,10,146,90,55,63,0,10,13,19,14,23,17,26,0,10,0,10,0,10,0,10,0,10,17,26,0,10,17,27,0,10,17,27,0,10,0,10,0,10,0,10,0,10,160,87,0,10,0,10,84,70,27,32,22,33,12,20,15,24
1400000US42003475303,42003475303,"Census Tract 4753.03, Allegheny County, Pennsylvania",1924,128,48,36,66,40,659,78,562,91,258,62,223,85,108,52,1437,161,40,33,53,37,505,81,359,100,230,65,181,73,69,39,82,55,0,10,0,10,16,26,28,28,10,16,20,29,8,12,236,82,0,10,0,10,80,38,136,62,8,12,0,10,12,18,33,39,0,10,13,19,7,12,13,19,0,10,0,10,0,10,23,21,8,13,0,10,15,16,0,10,0,10,0,10,0,10,113,58,0,10,0,10,36,34,26,30,10,15,22,25,19,21
1400000US42003475304,42003475304,"Census Tract 4753.04, Allegheny County, Pennsylvania",3195,227,95,56,203,84,1072,126,945,209,288,122,391,136,201,77,2366,245,79,54,193,90,774,135,671,179,241,122,266,98,142,64,266,123,16,24,0,15,131,83,64,58,27,32,28,44,0,15,332,112,0,15,10,15,129,67,122,69,20,30,20,29,31,35,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,10,17,0,15,0,15,0,15,10,17,0,15,0,15,0,15,221,130,0,15,0,15,38,42,78,74,0,15,77,74,28,37
1400000US42003475401,42003475401,"Census Tract 4754.01, Allegheny County, Pennsylvania",1884,140,66,43,90,48,668,88,575,111,205,58,175,74,105,47,1439,139,47,34,62,37,531,86,463,104,133,50,99,48,104,47,142,74,10,15,18,29,64,36,32,29,18,20,0,10,0,10,186,61,9,14,10,18,38,26,40,26,44,34,45,38,0,10,50,75,0,10,0,10,28,43,0,10,0,10,21,32,1,5,10,14,0,10,0,10,0,10,10,14,0,10,0,10,0,10,57,37,0,10,0,10,7,10,30,28,10,15,10,15,0,10
1400000US42003475402,42003475402,"Census Tract 4754.02, Allegheny County, Pennsylvania",1654,124,41,28,99,38,609,74,565,117,123,68,105,57,112,47,1255,149,41,28,79,34,454,107,396,89,113,63,68,43,104,44,38,46,0,10,11,16,0,10,18,28,0,10,9,14,0,10,194,75,0,10,0,10,108,59,68,39,10,16,8,12,0,10,5,9,0,10,0,10,0,10,5,9,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,162,70,0,10,9,15,47,41,78,56,0,10,20,21,8,12
1400000US42003476100,42003476100,"Census Tract 4761, Allegheny County, Pennsylvania",2956,237,69,59,269,118,1391,195,589,147,310,103,203,83,125,71,1921,260,44,39,131,91,894,200,399,119,209,82,142,65,102,62,245,111,0,10,41,48,83,55,41,40,16,27,41,52,23,38,551,186,0,10,15,25,351,158,103,65,71,62,11,18,0,10,85,72,25,26,39,62,8,17,13,23,0,10,0,10,0,10,49,59,0,10,0,10,16,25,33,52,0,10,0,10,0,10,105,82,0,10,43,64,39,38,0,10,14,23,9,15,0,10
1400000US42003476200,42003476200,"Census Tract 4762, Allegheny County, Pennsylvania",1741,150,88,51,135,52,714,103,411,92,148,52,137,56,108,49,1188,166,56,44,90,49,544,99,235,69,92,48,77,43,94,47,232,89,22,24,19,19,69,53,67,42,16,19,39,30,0,10,269,84,0,10,26,25,90,52,100,56,18,19,21,23,14,17,33,29,10,16,0,10,11,19,0,10,12,18,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,19,20,0,10,0,10,0,10,9,14,10,15,0,10,0,10
1400000US42003477100,42003477100,"Census Tract 4771, Allegheny County, Pennsylvania",1776,183,70,43,70,46,816,114,430,100,146,55,105,53,139,61,1412,156,33,25,55,43,686,109,326,97,114,43,83,46,115,54,136,83,37,34,15,19,24,28,34,34,18,30,8,13,0,10,164,65,0,10,0,10,78,49,41,28,14,15,14,16,17,19,25,23,0,10,0,10,10,15,8,18,0,10,0,10,7,16,14,15,0,10,0,10,7,10,7,11,0,10,0,10,0,10,25,23,0,10,0,10,11,16,14,16,0,10,0,10,0,10
1400000US42003477200,42003477200,"Census Tract 4772, Allegheny County, Pennsylvania",1942,169,60,46,64,50,869,110,444,95,138,56,184,51,183,70,1567,176,60,46,64,50,697,116,330,86,132,57,130,46,154,61,138,64,0,10,0,10,85,50,31,29,0,10,15,16,7,10,155,62,0,10,0,10,73,38,52,39,6,10,14,16,10,16,12,19,0,10,0,10,0,10,0,10,0,10,0,10,12,19,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,70,39,0,10,0,10,14,16,31,30,0,10,25,21,0,10
1400000US42003477300,42003477300,"Census Tract 4773, Allegheny County, Pennsylvania",3138,271,143,95,197,113,1421,183,589,201,406,134,223,105,159,83,2096,258,56,50,123,92,836,156,485,174,269,108,209,101,118,77,418,140,0,15,0,15,290,110,39,63,89,75,0,15,0,15,561,180,54,68,74,73,295,115,35,41,48,40,14,23,41,32,48,59,33,50,0,15,0,15,15,24,0,15,0,15,0,15,15,26,0,15,0,15,0,15,15,26,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
1400000US42003478100,42003478100,"Census Tract 4781, Allegheny County, Pennsylvania",2221,226,15,17,223,105,974,138,439,123,280,124,177,86,113,45,1581,194,7,12,170,97,726,140,325,109,135,63,135,75,83,38,260,117,8,13,43,42,91,71,24,37,70,57,16,17,8,11,228,89,0,10,10,16,101,66,80,56,7,11,8,12,22,21,50,52,0,10,0,10,40,51,10,15,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,102,98,0,10,0,10,16,18,0,10,68,95,18,28,0,10
1400000US42003478200,42003478200,"Census Tract 4782, Allegheny County, Pennsylvania",2653,280,49,38,217,98,1133,240,587,168,332,116,240,107,95,61,1950,282,14,22,146,80,876,241,393,152,241,98,213,101,67,57,283,100,7,12,47,42,114,67,54,41,19,29,27,44,15,24,241,137,0,15,24,40,123,94,55,50,39,64,0,15,0,15,48,43,28,34,0,15,20,25,0,15,0,15,0,15,0,15,27,30,0,15,0,15,0,15,27,30,0,15,0,15,0,15,104,72,0,15,0,15,0,15,58,48,33,38,0,15,13,21
1400000US42003479000,42003479000,"Census Tract 4790, Allegheny County, Pennsylvania",974,87,33,21,43,26,425,75,274,56,87,28,82,33,30,16,743,85,18,14,27,20,338,63,210,50,62,27,58,25,30,16,141,63,15,15,4,6,59,47,37,23,16,16,10,10,0,10,61,26,0,10,9,10,16,15,22,15,9,9,5,8,0,10,12,13,0,10,3,6,0,10,0,10,0,10,9,13,0,10,8,12,0,10,0,10,8,12,0,10,0,10,0,10,0,10,9,10,0,10,0,10,4,7,5,7,0,10,0,10,0,10
1400000US42003480101,42003480101,"Census Tract 4801.01, Allegheny County, Pennsylvania",2228,253,63,53,264,130,946,194,348,124,298,102,179,72,130,94,1816,255,38,41,154,105,772,199,322,119,244,93,169,69,117,87,110,100,0,15,100,99,0,15,0,15,10,15,0,15,0,15,110,61,0,15,10,17,62,45,17,29,11,17,10,16,0,15,53,51,25,38,0,15,13,27,0,15,15,25,0,15,0,15,45,72,0,15,0,15,45,72,0,15,0,15,0,15,0,15,94,72,0,15,0,15,54,53,9,14,18,28,0,15,13,22
1400000US42003480102,42003480102,"Census Tract 4801.02, Allegheny County, Pennsylvania",1482,120,8,13,118,53,590,91,304,100,269,71,83,54,110,59,1246,126,8,13,101,46,501,93,231,102,233,65,83,54,89,56,143,62,0,10,17,20,57,42,25,23,30,26,0,10,14,15,60,38,0,10,0,10,22,20,38,31,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,12,16,0,10,0,10,10,16,0,10,0,10,0,10,2,5,21,21,0,10,0,10,0,10,10,15,6,9,0,10,5,9
1400000US42003480200,42003480200,"Census Tract 4802, Allegheny County, Pennsylvania",1856,226,70,40,174,70,705,125,558,161,160,66,67,42,122,65,1386,181,50,39,134,70,548,121,381,111,102,48,49,37,122,65,165,87,9,13,0,10,96,68,20,23,22,24,18,20,0,10,167,83,0,10,22,25,41,52,95,54,9,14,0,10,0,10,46,39,10,17,18,20,0,10,0,10,18,28,0,10,0,10,27,44,0,10,0,10,0,10,27,44,0,10,0,10,0,10,65,58,1,2,0,10,20,23,35,45,9,14,0,10,0,10
1400000US42003480300,42003480300,"Census Tract 4803, Allegheny County, Pennsylvania",1677,167,46,31,130,66,757,104,392,104,155,53,152,88,45,29,1295,147,36,30,106,62,565,85,324,95,121,53,119,87,24,23,159,65,10,15,15,18,56,37,20,22,28,25,25,18,5,8,110,82,0,10,0,10,86,77,0,10,0,10,8,13,16,18,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,36,27,0,10,0,10,17,20,13,16,6,10,0,10,0,10,77,40,0,10,9,15,33,26,35,31,0,10,0,10,0,10
1400000US42003480400,42003480400,"Census Tract 4804, Allegheny County, Pennsylvania",2260,237,89,63,185,106,836,189,573,137,381,114,84,48,112,53,1602,235,29,32,103,58,596,184,381,107,341,106,68,42,84,51,384,144,18,29,40,44,167,107,87,93,28,35,16,27,28,33,162,94,21,32,42,67,46,50,41,33,12,18,0,10,0,10,41,45,21,32,0,10,0,10,20,30,0,10,0,10,0,10,12,20,0,10,0,10,0,10,12,20,0,10,0,10,0,10,59,57,0,10,0,10,27,42,32,37,0,10,0,10,0,10
1400000US42003481000,42003481000,"Census Tract 4810, Allegheny County, Pennsylvania",1190,172,65,41,177,85,463,117,211,73,116,55,101,47,57,31,743,142,37,29,95,63,291,106,99,55,101,52,78,45,42,29,91,59,0,10,0,10,46,45,36,27,0,10,9,14,0,10,282,101,5,9,82,56,90,55,69,48,15,17,14,16,7,11,37,39,23,36,0,10,7,10,7,11,0,10,0,10,0,10,37,44,0,10,0,10,29,44,0,10,0,10,0,10,8,14,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003482500,42003482500,"Census Tract 4825, Allegheny County, Pennsylvania",747,90,24,21,57,30,263,68,180,49,144,51,43,26,36,19,618,88,21,21,38,22,232,68,159,47,110,49,39,24,19,13,62,29,0,10,0,10,17,18,13,11,21,19,4,6,7,10,35,26,0,10,13,20,0,10,8,11,9,10,0,10,5,8,9,10,3,5,6,8,0,10,0,10,0,10,0,10,0,10,10,11,0,10,0,10,10,11,0,10,0,10,0,10,0,10,13,11,0,10,0,10,4,6,0,10,4,6,0,10,5,7
1400000US42003483800,42003483800,"Census Tract 4838, Allegheny County, Pennsylvania",1194,210,48,39,145,71,491,151,274,111,130,54,43,31,63,51,574,137,0,10,24,30,184,90,174,73,98,46,31,25,63,51,64,51,0,10,23,30,32,39,0,10,9,15,0,10,0,10,203,93,19,25,0,10,97,65,65,65,14,17,8,13,0,10,242,125,29,41,89,58,89,70,26,41,9,13,0,10,0,10,31,38,0,10,0,10,27,37,0,10,0,10,4,8,0,10,80,99,0,10,9,14,62,99,9,14,0,10,0,10,0,10
1400000US42003484300,42003484300,"Census Tract 4843, Allegheny County, Pennsylvania",1496,281,71,87,136,91,688,174,222,115,126,66,155,72,98,57,978,259,0,10,84,60,514,183,139,96,80,50,105,56,56,44,190,106,0,10,0,10,77,64,6,11,33,39,50,45,24,28,107,65,0,10,38,54,15,18,29,35,7,13,0,10,18,22,45,40,11,18,7,12,1,2,20,32,6,10,0,10,0,10,106,103,60,86,0,10,19,24,27,41,0,10,0,10,0,10,70,47,0,10,7,14,62,44,1,2,0,10,0,10,0,10
1400000US42003484500,42003484500,"Census Tract 4845, Allegheny County, Pennsylvania",3072,346,73,49,376,185,1078,292,638,221,600,158,193,88,114,69,2216,265,60,46,329,182,685,160,430,183,434,129,164,83,114,69,411,196,13,21,0,15,144,118,122,81,103,72,29,46,0,15,180,140,0,15,17,28,103,122,37,42,23,28,0,15,0,15,113,109,0,15,30,47,60,93,0,15,23,35,0,15,0,15,17,29,0,15,0,15,0,15,17,29,0,15,0,15,0,15,135,82,0,15,0,15,86,73,32,37,17,28,0,15,0,15
1400000US42003484600,42003484600,"Census Tract 4846, Allegheny County, Pennsylvania",986,148,16,18,84,48,434,86,276,69,83,49,52,37,41,28,749,139,5,10,65,47,307,81,214,70,83,49,48,37,27,23,88,46,11,16,12,14,30,29,35,24,0,10,0,10,0,10,71,38,0,10,0,10,30,25,27,22,0,10,4,7,10,16,7,13,0,10,0,10,7,13,0,10,0,10,0,10,0,10,51,54,0,10,7,11,44,53,0,10,0,10,0,10,0,10,20,19,0,10,0,10,16,18,0,10,0,10,0,10,4,7
1400000US42003485000,42003485000,"Census Tract 4850, Allegheny County, Pennsylvania",619,60,24,13,75,33,256,33,138,28,79,25,16,11,31,11,421,56,7,7,60,29,154,38,112,26,57,21,13,11,18,10,105,32,9,7,0,10,75,30,5,6,11,10,0,10,5,5,51,19,5,7,3,4,14,12,11,11,7,7,3,4,8,6,7,9,0,10,0,10,7,9,0,10,0,10,0,10,0,10,16,13,0,10,12,12,0,10,4,5,0,10,0,10,0,10,19,11,3,5,0,10,6,7,6,6,4,5,0,10,0,10
1400000US42003486700,42003486700,"Census Tract 4867, Allegheny County, Pennsylvania",557,131,30,37,74,49,137,76,174,85,61,57,32,36,49,27,299,94,9,14,0,10,58,37,110,58,41,49,32,36,49,27,56,43,0,10,14,18,13,21,14,22,15,24,0,10,0,10,165,80,21,35,60,46,53,52,26,25,5,9,0,10,0,10,24,36,0,10,0,10,0,10,24,36,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,13,22,0,10,0,10,13,22,0,10,0,10,0,10,0,10
1400000US42003486800,42003486800,"Census Tract 4868, Allegheny County, Pennsylvania",488,120,18,24,7,10,201,79,147,62,45,26,38,24,32,31,347,113,8,11,4,7,175,88,88,55,19,19,21,17,32,31,52,31,0,10,0,10,2,5,30,28,11,11,9,11,0,10,28,23,0,10,0,10,7,10,9,10,12,14,0,10,0,10,22,25,4,7,0,10,0,10,15,23,3,6,0,10,0,10,17,30,0,10,0,10,17,30,0,10,0,10,0,10,0,10,22,18,6,12,3,7,0,10,5,7,0,10,8,12,0,10
1400000US42003486900,42003486900,"Census Tract 4869, Allegheny County, Pennsylvania",486,73,0,10,51,31,196,46,107,40,53,25,67,41,12,13,278,55,0,10,8,13,130,44,61,28,42,21,25,17,12,13,98,45,0,10,19,20,10,16,25,18,7,11,37,38,0,10,74,38,0,10,24,22,41,29,0,10,4,10,5,9,0,10,6,10,0,10,0,10,0,10,6,10,0,10,0,10,0,10,5,8,0,10,0,10,5,8,0,10,0,10,0,10,0,10,25,22,0,10,0,10,10,15,15,15,0,10,0,10,0,10
1400000US42003487000,42003487000,"Census Tract 4870, Allegheny County, Pennsylvania",891,88,25,23,45,30,363,58,210,52,104,44,85,33,59,26,726,84,14,21,15,13,282,64,197,52,83,43,85,33,50,24,89,45,3,6,22,29,39,30,9,9,11,12,0,10,5,8,40,27,0,10,0,10,28,25,4,7,4,6,0,10,4,7,16,17,8,11,8,13,0,10,0,10,0,10,0,10,0,10,7,13,0,10,0,10,7,13,0,10,0,10,0,10,0,10,13,14,0,10,0,10,7,11,0,10,6,8,0,10,0,10
1400000US42003488100,42003488100,"Census Tract 4881, Allegheny County, Pennsylvania",997,139,40,38,40,34,355,87,337,78,108,39,87,39,30,20,812,127,24,29,32,31,287,74,277,73,92,40,70,38,30,20,102,66,16,18,0,10,29,47,36,27,16,17,5,7,0,10,24,26,0,10,0,10,0,10,24,26,0,10,0,10,0,10,15,15,0,10,8,11,7,10,0,10,0,10,0,10,0,10,26,24,0,10,0,10,19,22,0,10,0,10,7,11,0,10,18,18,0,10,0,10,13,15,0,10,0,10,5,8,0,10
1400000US42003488200,42003488200,"Census Tract 4882, Allegheny County, Pennsylvania",1649,286,100,66,234,104,550,114,469,136,130,62,147,59,19,21,1160,212,57,62,167,72,411,104,296,111,100,49,110,53,19,21,201,96,19,21,16,13,61,41,63,62,18,22,24,22,0,10,252,93,11,17,45,70,78,53,100,63,12,18,6,10,0,10,20,21,13,18,0,10,0,10,0,10,0,10,7,11,0,10,6,9,0,10,6,9,0,10,0,10,0,10,0,10,0,10,10,15,0,10,0,10,0,10,10,15,0,10,0,10,0,10
1400000US42003488300,42003488300,"Census Tract 4883, Allegheny County, Pennsylvania",1077,119,25,15,79,42,444,81,341,81,76,33,75,41,37,24,865,118,21,15,56,32,384,78,254,79,59,27,56,38,35,24,75,59,0,10,0,10,35,30,29,30,6,9,5,7,0,10,32,31,0,10,0,10,7,11,16,14,0,10,9,14,0,10,46,36,4,6,17,26,0,10,13,14,6,9,5,8,1,2,17,12,0,10,0,10,0,10,12,9,5,8,0,10,0,10,42,35,0,10,6,10,18,29,17,15,0,10,0,10,1,2
1400000US42003488400,42003488400,"Census Tract 4884, Allegheny County, Pennsylvania",2073,208,43,37,218,123,833,132,428,83,194,72,194,84,163,77,1569,193,16,18,177,123,602,125,377,94,104,62,154,73,139,75,268,116,0,10,41,38,82,60,51,56,74,51,11,17,9,14,126,84,27,33,0,10,85,76,0,10,7,11,0,10,7,11,55,44,0,10,0,10,9,14,0,10,9,16,29,33,8,13,24,40,0,10,0,10,24,40,0,10,0,10,0,10,0,10,31,38,0,10,0,10,31,38,0,10,0,10,0,10,0,10
1400000US42003488500,42003488500,"Census Tract 4885, Allegheny County, Pennsylvania",1597,164,23,21,193,95,604,113,375,125,191,75,155,78,56,32,1355,167,23,21,140,77,518,120,342,124,191,75,108,60,33,32,109,66,0,10,8,13,74,51,9,14,0,10,18,20,0,10,59,65,0,10,45,60,0,10,14,19,0,10,0,10,0,10,50,51,0,10,0,10,12,20,0,10,0,10,29,44,9,14,7,10,0,10,0,10,0,10,0,10,0,10,0,10,7,10,17,20,0,10,0,10,0,10,10,16,0,10,0,10,7,12
1400000US42003488600,42003488600,"Census Tract 4886, Allegheny County, Pennsylvania",2295,183,131,107,159,66,746,123,679,182,249,115,178,97,153,71,1930,221,79,67,133,65,630,141,576,183,207,104,164,97,141,70,155,101,0,10,16,25,42,54,55,42,42,50,0,10,0,10,109,82,0,10,10,17,49,59,24,27,0,10,14,23,12,20,1,3,0,10,0,10,1,3,0,10,0,10,0,10,0,10,67,81,52,78,0,10,15,24,0,10,0,10,0,10,0,10,33,33,0,10,0,10,9,16,24,29,0,10,0,10,0,10
