GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52
1400000US42003504100,42003504100,"Census Tract 5041, Allegheny County, Pennsylvania",2611,375,2353,365,2071,343,282,138,262,136,6,12,14,21,67,60,67,60,0,15,0,15,0,15,0,15,0,15,42,48,74,69,75,74,1392,253,1220,264,1130,251,90,79,90,79,0,15,0,15,23,26,23,26,0,15,0,15,0,15,0,15,0,15,0,15,74,69,75,74,1219,235,1133,231,941,217,192,113,172,112,6,12,14,21,44,51,44,51,0,15,0,15,0,15,0,15,0,15,42,48,0,15,0,15
1400000US42003507000,42003507000,"Census Tract 5070, Allegheny County, Pennsylvania",1013,92,883,87,851,89,32,20,32,20,0,10,0,10,25,17,25,17,0,10,0,10,0,10,0,10,0,10,19,24,0,10,86,53,486,76,413,59,388,57,25,15,25,15,0,10,0,10,13,10,13,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,60,49,527,63,470,62,463,63,7,11,7,11,0,10,0,10,12,13,12,13,0,10,0,10,0,10,0,10,0,10,19,24,0,10,26,19
1400000US42003508000,42003508000,"Census Tract 5080, Allegheny County, Pennsylvania",543,126,459,119,370,120,89,37,88,37,0,10,1,9,46,35,46,35,0,10,0,10,0,10,0,10,0,10,22,19,0,10,16,14,225,94,189,91,145,89,44,20,44,20,0,10,0,10,17,15,17,15,0,10,0,10,0,10,0,10,0,10,13,13,0,10,6,8,318,88,270,83,225,87,45,25,44,25,0,10,1,9,29,28,29,28,0,10,0,10,0,10,0,10,0,10,9,10,0,10,10,11
1400000US42003509400,42003509400,"Census Tract 5094, Allegheny County, Pennsylvania",2212,250,1888,290,1475,283,413,138,366,132,33,37,14,23,116,79,116,79,0,15,0,15,0,15,0,15,0,15,135,110,0,15,73,90,1077,177,983,200,801,222,182,111,166,108,16,27,0,15,64,63,64,63,0,15,0,15,0,15,0,15,0,15,20,31,0,15,10,21,1135,189,905,186,674,145,231,114,200,110,17,26,14,23,52,40,52,40,0,15,0,15,0,15,0,15,0,15,115,108,0,15,63,88
1400000US42003510000,42003510000,"Census Tract 5100, Allegheny County, Pennsylvania",745,139,560,101,465,83,95,42,65,34,13,16,17,15,111,55,106,49,0,10,5,10,0,10,0,10,0,10,63,47,6,8,5,8,252,87,185,63,134,51,51,38,28,32,6,8,17,15,25,18,20,15,0,10,5,10,0,10,0,10,0,10,32,36,5,8,5,8,493,90,375,72,331,71,44,27,37,29,7,12,0,10,86,46,86,46,0,10,0,10,0,10,0,10,0,10,31,34,1,2,0,10
1400000US42003512000,42003512000,"Census Tract 5120, Allegheny County, Pennsylvania",1191,176,975,155,717,122,258,123,211,112,35,49,12,19,113,68,113,68,0,10,0,10,0,10,0,10,0,10,0,10,12,19,91,67,503,98,352,99,229,89,123,79,123,79,0,10,0,10,97,62,97,62,0,10,0,10,0,10,0,10,0,10,0,10,0,10,54,50,688,131,623,126,488,94,135,81,88,66,35,49,12,19,16,18,16,18,0,10,0,10,0,10,0,10,0,10,0,10,12,19,37,46
1400000US42003512800,42003512800,"Census Tract 5128, Allegheny County, Pennsylvania",431,106,271,86,238,83,33,29,33,29,0,10,0,10,121,66,121,66,0,10,0,10,0,10,0,10,0,10,0,10,11,12,28,34,167,65,113,49,109,49,4,7,4,7,0,10,0,10,43,39,43,39,0,10,0,10,0,10,0,10,0,10,0,10,11,12,0,10,264,71,158,60,129,49,29,28,29,28,0,10,0,10,78,41,78,41,0,10,0,10,0,10,0,10,0,10,0,10,0,10,28,34
1400000US42003512900,42003512900,"Census Tract 5129, Allegheny County, Pennsylvania",393,112,252,78,246,82,6,10,6,10,0,10,0,10,140,72,140,72,0,10,0,10,0,10,0,10,0,10,1,2,0,10,0,10,201,90,133,53,133,53,0,10,0,10,0,10,0,10,67,56,67,56,0,10,0,10,0,10,0,10,0,10,1,2,0,10,0,10,192,53,119,40,113,43,6,10,6,10,0,10,0,10,73,37,73,37,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003513800,42003513800,"Census Tract 5138, Allegheny County, Pennsylvania",582,139,272,96,196,76,76,49,70,47,6,9,0,10,225,98,225,98,0,10,0,10,0,10,0,10,12,13,64,36,0,10,9,10,309,109,131,68,99,52,32,30,26,29,6,9,0,10,132,88,132,88,0,10,0,10,0,10,0,10,12,13,34,21,0,10,0,10,273,72,141,57,97,45,44,38,44,38,0,10,0,10,93,41,93,41,0,10,0,10,0,10,0,10,0,10,30,26,0,10,9,10
1400000US42003514000,42003514000,"Census Tract 5140, Allegheny County, Pennsylvania",710,120,490,101,407,92,83,52,83,52,0,10,0,10,161,72,161,72,0,10,0,10,0,10,0,10,0,10,40,26,4,7,15,14,319,89,226,70,162,65,64,36,64,36,0,10,0,10,80,58,80,58,0,10,0,10,0,10,0,10,0,10,6,9,0,10,7,10,391,89,264,70,245,71,19,21,19,21,0,10,0,10,81,42,81,42,0,10,0,10,0,10,0,10,0,10,34,24,4,7,8,9
1400000US42003515100,42003515100,"Census Tract 5151, Allegheny County, Pennsylvania",998,151,647,137,551,137,96,75,81,73,0,10,15,23,275,92,275,92,0,10,0,10,0,10,0,10,0,10,52,38,0,10,24,27,464,139,337,100,297,96,40,40,40,40,0,10,0,10,96,94,96,94,0,10,0,10,0,10,0,10,0,10,7,12,0,10,24,27,534,109,310,101,254,91,56,48,41,44,0,10,15,23,179,81,179,81,0,10,0,10,0,10,0,10,0,10,45,33,0,10,0,10
1400000US42003515200,42003515200,"Census Tract 5152, Allegheny County, Pennsylvania",1234,172,918,154,871,137,47,37,47,37,0,10,0,10,161,81,161,81,0,10,0,10,0,10,0,10,0,10,39,30,11,24,105,71,589,129,477,128,449,121,28,29,28,29,0,10,0,10,31,32,31,32,0,10,0,10,0,10,0,10,0,10,30,25,6,13,45,31,645,115,441,91,422,89,19,23,19,23,0,10,0,10,130,75,130,75,0,10,0,10,0,10,0,10,0,10,9,14,5,11,60,56
1400000US42003515300,42003515300,"Census Tract 5153, Allegheny County, Pennsylvania",844,125,558,124,520,124,38,30,38,30,0,10,0,10,154,69,154,69,0,10,0,10,0,10,0,10,0,10,42,39,49,53,41,30,394,105,290,99,275,100,15,16,15,16,0,10,0,10,53,39,53,39,0,10,0,10,0,10,0,10,0,10,16,24,0,10,35,28,450,87,268,77,245,73,23,25,23,25,0,10,0,10,101,50,101,50,0,10,0,10,0,10,0,10,0,10,26,23,49,53,6,9
1400000US42003515401,42003515401,"Census Tract 5154.01, Allegheny County, Pennsylvania",1423,154,944,167,813,142,131,79,131,79,0,10,0,10,355,110,355,110,0,10,0,10,0,10,0,10,0,10,48,34,0,10,76,50,730,123,528,128,450,114,78,49,78,49,0,10,0,10,134,70,134,70,0,10,0,10,0,10,0,10,0,10,37,31,0,10,31,29,693,105,416,83,363,78,53,37,53,37,0,10,0,10,221,80,221,80,0,10,0,10,0,10,0,10,0,10,11,16,0,10,45,31
1400000US42003516100,42003516100,"Census Tract 5161, Allegheny County, Pennsylvania",824,94,541,79,489,83,52,35,26,23,7,8,19,24,182,53,182,53,0,10,0,10,0,10,0,10,5,9,12,14,0,10,84,44,400,71,262,57,226,57,36,23,18,16,7,8,11,14,103,50,103,50,0,10,0,10,0,10,0,10,5,9,0,10,0,10,30,19,424,58,279,50,263,53,16,15,8,9,0,10,8,12,79,36,79,36,0,10,0,10,0,10,0,10,0,10,12,14,0,10,54,31
1400000US42003516200,42003516200,"Census Tract 5162, Allegheny County, Pennsylvania",988,104,742,101,693,99,49,28,45,27,4,7,0,10,160,56,160,56,0,10,0,10,0,10,0,10,7,10,6,9,0,10,73,39,516,66,373,74,326,71,47,27,43,26,4,7,0,10,78,46,78,46,0,10,0,10,0,10,0,10,7,10,0,10,0,10,58,36,472,88,369,77,367,77,2,5,2,5,0,10,0,10,82,36,82,36,0,10,0,10,0,10,0,10,0,10,6,9,0,10,15,13
1400000US42003517000,42003517000,"Census Tract 5170, Allegheny County, Pennsylvania",722,90,562,92,525,85,37,26,36,26,0,10,1,2,97,36,97,36,0,10,0,10,0,10,0,10,0,10,32,26,5,8,26,29,318,67,240,51,233,50,7,10,6,9,0,10,1,2,38,22,38,22,0,10,0,10,0,10,0,10,0,10,21,24,0,10,19,28,404,75,322,76,292,68,30,27,30,27,0,10,0,10,59,30,59,30,0,10,0,10,0,10,0,10,0,10,11,12,5,8,7,10
1400000US42003518001,42003518001,"Census Tract 5180.01, Allegheny County, Pennsylvania",1862,150,1513,133,1387,131,126,60,115,58,11,16,0,10,172,66,172,66,0,10,0,10,0,10,0,10,7,13,10,15,20,22,140,66,880,102,715,85,662,84,53,35,53,35,0,10,0,10,106,65,106,65,0,10,0,10,0,10,0,10,7,13,0,10,0,10,52,35,982,115,798,99,725,96,73,39,62,34,11,16,0,10,66,42,66,42,0,10,0,10,0,10,0,10,0,10,10,15,20,22,88,58
1400000US42003519000,42003519000,"Census Tract 5190, Allegheny County, Pennsylvania",1494,152,1336,148,1129,141,207,101,202,100,5,16,0,10,52,35,52,35,0,10,0,10,0,10,0,10,0,10,0,10,0,10,106,58,747,105,651,109,553,98,98,51,94,49,4,11,0,10,41,30,41,30,0,10,0,10,0,10,0,10,0,10,0,10,0,10,55,46,747,107,685,95,576,95,109,61,108,61,1,6,0,10,11,18,11,18,0,10,0,10,0,10,0,10,0,10,0,10,0,10,51,42
1400000US42003520001,42003520001,"Census Tract 5200.01, Allegheny County, Pennsylvania",1523,132,1311,134,1177,151,134,62,122,64,0,10,12,18,80,52,80,52,0,10,0,10,0,10,0,10,3,7,49,47,26,23,54,45,674,95,619,86,567,96,52,35,40,34,0,10,12,18,0,10,0,10,0,10,0,10,0,10,0,10,3,7,19,23,8,13,25,24,849,139,692,139,610,148,82,47,82,47,0,10,0,10,80,52,80,52,0,10,0,10,0,10,0,10,0,10,30,47,18,20,29,27
1400000US42003520002,42003520002,"Census Tract 5200.02, Allegheny County, Pennsylvania",1594,148,1376,163,1241,162,135,76,70,51,65,57,0,10,86,51,86,51,0,10,0,10,0,10,0,10,0,10,7,10,0,10,125,72,752,133,671,135,612,127,59,48,13,17,46,47,0,10,47,36,47,36,0,10,0,10,0,10,0,10,0,10,0,10,0,10,34,37,842,100,705,117,629,108,76,54,57,48,19,20,0,10,39,36,39,36,0,10,0,10,0,10,0,10,0,10,7,10,0,10,91,65
1400000US42003521100,42003521100,"Census Tract 5211, Allegheny County, Pennsylvania",2346,221,2004,200,1703,191,301,132,209,87,31,48,61,57,150,89,150,89,0,10,0,10,0,10,0,10,0,10,36,32,41,44,115,63,1356,166,1126,141,934,140,192,81,141,60,21,33,30,35,96,85,96,85,0,10,0,10,0,10,0,10,0,10,36,32,32,41,66,56,990,124,878,117,769,109,109,65,68,41,10,15,31,34,54,36,54,36,0,10,0,10,0,10,0,10,0,10,0,10,9,14,49,36
1400000US42003521200,42003521200,"Census Tract 5212, Allegheny County, Pennsylvania",2344,245,2174,243,1847,240,327,117,256,109,35,41,36,54,44,41,24,26,20,30,0,10,0,10,0,10,0,10,36,58,28,26,62,43,1218,150,1127,145,884,162,243,92,190,86,35,41,18,27,20,30,0,10,20,30,0,10,0,10,0,10,0,10,36,58,19,22,16,24,1126,182,1047,184,963,169,84,52,66,46,0,10,18,27,24,26,24,26,0,10,0,10,0,10,0,10,0,10,0,10,9,13,46,34
1400000US42003521301,42003521301,"Census Tract 5213.01, Allegheny County, Pennsylvania",1751,213,1396,228,1347,185,49,74,49,74,0,10,0,10,68,50,68,50,0,10,0,10,0,10,0,10,12,21,85,71,87,76,103,110,920,172,775,151,726,115,49,74,49,74,0,10,0,10,25,41,25,41,0,10,0,10,0,10,0,10,12,21,9,14,21,30,78,106,831,140,621,148,621,148,0,10,0,10,0,10,0,10,43,38,43,38,0,10,0,10,0,10,0,10,0,10,76,70,66,65,25,28
1400000US42003521302,42003521302,"Census Tract 5213.02, Allegheny County, Pennsylvania",2028,239,1701,249,1502,251,199,97,186,100,0,10,13,20,69,53,69,53,0,10,0,10,0,10,0,10,0,10,116,93,62,65,80,60,1120,157,963,163,797,147,166,81,153,84,0,10,13,20,36,40,36,40,0,10,0,10,0,10,0,10,0,10,79,72,0,10,42,47,908,178,738,176,705,176,33,31,33,31,0,10,0,10,33,34,33,34,0,10,0,10,0,10,0,10,0,10,37,42,62,65,38,37
1400000US42003521401,42003521401,"Census Tract 5214.01, Allegheny County, Pennsylvania",1275,137,1235,137,1091,182,144,110,134,111,10,16,0,10,7,13,7,13,0,10,0,10,0,10,0,10,0,10,0,10,8,13,25,28,673,89,670,89,602,106,68,63,68,63,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,3,8,602,96,565,96,489,115,76,51,66,51,10,16,0,10,7,13,7,13,0,10,0,10,0,10,0,10,0,10,0,10,8,13,22,26
1400000US42003521402,42003521402,"Census Tract 5214.02, Allegheny County, Pennsylvania",1788,186,1599,188,1460,178,139,80,139,80,0,10,0,10,45,32,45,32,0,10,0,10,0,10,0,10,0,10,22,25,15,17,107,64,996,108,913,117,828,120,85,60,85,60,0,10,0,10,29,26,29,26,0,10,0,10,0,10,0,10,0,10,11,16,0,10,43,34,792,121,686,119,632,113,54,39,54,39,0,10,0,10,16,19,16,19,0,10,0,10,0,10,0,10,0,10,11,20,15,17,64,49
1400000US42003521500,42003521500,"Census Tract 5215, Allegheny County, Pennsylvania",2165,223,1889,231,1680,209,209,87,184,81,19,29,6,11,119,72,119,72,0,10,0,10,0,10,0,10,0,10,16,19,10,16,131,63,1165,145,1017,136,913,130,104,49,88,45,10,15,6,11,42,41,42,41,0,10,0,10,0,10,0,10,0,10,16,19,10,16,80,57,1000,132,872,140,767,129,105,52,96,50,9,15,0,10,77,47,77,47,0,10,0,10,0,10,0,10,0,10,0,10,0,10,51,31
1400000US42003522000,42003522000,"Census Tract 5220, Allegheny County, Pennsylvania",1381,162,1146,185,1064,172,82,69,82,69,0,10,0,10,78,50,78,50,0,10,0,10,0,10,0,10,32,56,42,35,0,10,83,76,713,155,632,140,585,129,47,48,47,48,0,10,0,10,26,33,26,33,0,10,0,10,0,10,0,10,32,56,8,14,0,10,15,17,668,132,514,117,479,113,35,35,35,35,0,10,0,10,52,39,52,39,0,10,0,10,0,10,0,10,0,10,34,32,0,10,68,76
1400000US42003523100,42003523100,"Census Tract 5231, Allegheny County, Pennsylvania",1821,219,1345,208,1205,213,140,67,129,65,7,10,4,8,384,178,384,178,0,10,0,10,0,10,0,10,6,10,43,47,5,7,38,39,852,190,678,179,644,180,34,25,34,25,0,10,0,10,147,99,147,99,0,10,0,10,0,10,0,10,6,10,16,25,5,7,0,10,969,161,667,142,561,134,106,57,95,56,7,10,4,8,237,148,237,148,0,10,0,10,0,10,0,10,0,10,27,39,0,10,38,39
1400000US42003523200,42003523200,"Census Tract 5232, Allegheny County, Pennsylvania",1827,252,1491,237,1372,231,119,73,116,72,0,10,3,7,264,97,264,97,0,10,0,10,0,10,0,10,11,17,0,10,4,9,57,40,743,123,606,118,558,110,48,37,45,37,0,10,3,7,116,74,116,74,0,10,0,10,0,10,0,10,11,17,0,10,4,9,6,11,1084,220,885,207,814,208,71,56,71,56,0,10,0,10,148,74,148,74,0,10,0,10,0,10,0,10,0,10,0,10,0,10,51,41
1400000US42003523300,42003523300,"Census Tract 5233, Allegheny County, Pennsylvania",1681,215,1451,203,1221,171,230,131,170,131,41,33,19,21,129,68,129,68,0,10,0,10,0,10,0,10,0,10,23,27,25,29,53,41,777,133,670,121,583,118,87,53,53,43,15,19,19,21,56,45,56,45,0,10,0,10,0,10,0,10,0,10,23,27,0,10,28,27,904,185,781,177,638,113,143,123,117,122,26,23,0,10,73,54,73,54,0,10,0,10,0,10,0,10,0,10,0,10,25,29,25,29
1400000US42003523400,42003523400,"Census Tract 5234, Allegheny County, Pennsylvania",2505,193,2069,194,1766,239,303,174,270,172,17,26,16,27,241,114,241,114,0,15,0,15,0,15,0,15,0,15,22,36,0,15,173,95,975,190,777,179,768,177,9,18,9,18,0,15,0,15,99,84,99,84,0,15,0,15,0,15,0,15,0,15,22,36,0,15,77,76,1530,213,1292,220,998,170,294,179,261,176,17,26,16,27,142,81,142,81,0,15,0,15,0,15,0,15,0,15,0,15,0,15,96,61
1400000US42003523501,42003523501,"Census Tract 5235.01, Allegheny County, Pennsylvania",2229,253,1982,258,1589,244,393,138,329,137,64,63,0,10,67,50,57,48,0,10,0,10,0,10,10,17,0,10,30,29,63,54,87,87,1088,176,985,168,847,153,138,91,94,88,44,48,0,10,28,34,28,34,0,10,0,10,0,10,0,10,0,10,0,10,63,54,12,20,1141,148,997,168,742,170,255,107,235,106,20,32,0,10,39,31,29,27,0,10,0,10,0,10,10,17,0,10,30,29,0,10,75,84
1400000US42003523502,42003523502,"Census Tract 5235.02, Allegheny County, Pennsylvania",723,108,625,102,578,102,47,28,47,28,0,10,0,10,42,33,41,33,0,10,1,4,0,10,0,10,0,10,8,11,15,21,33,28,338,68,292,68,282,67,10,13,10,13,0,10,0,10,29,30,28,30,0,10,1,4,0,10,0,10,0,10,0,10,7,10,10,14,385,78,333,78,296,79,37,29,37,29,0,10,0,10,13,14,13,14,0,10,0,10,0,10,0,10,0,10,8,11,8,11,23,28
1400000US42003523600,42003523600,"Census Tract 5236, Allegheny County, Pennsylvania",2438,316,2181,378,2120,383,61,60,49,58,12,19,0,10,66,62,66,62,0,10,0,10,0,10,0,10,18,30,43,47,37,49,93,81,1386,284,1210,317,1164,324,46,38,34,35,12,19,0,10,32,41,32,41,0,10,0,10,0,10,0,10,18,30,21,32,37,49,68,76,1052,233,971,231,956,228,15,27,15,27,0,10,0,10,34,44,34,44,0,10,0,10,0,10,0,10,0,10,22,37,0,10,25,32
1400000US42003523701,42003523701,"Census Tract 5237.01, Allegheny County, Pennsylvania",2187,214,1955,222,1723,213,232,107,149,74,83,76,0,10,78,47,70,49,0,10,8,12,0,10,0,10,0,10,69,70,15,23,70,60,1081,179,1023,180,895,170,128,58,74,44,54,40,0,10,15,16,7,11,0,10,8,12,0,10,0,10,0,10,0,10,15,23,28,32,1106,125,932,147,828,140,104,68,75,47,29,47,0,10,63,47,63,47,0,10,0,10,0,10,0,10,0,10,69,70,0,10,42,34
1400000US42003523702,42003523702,"Census Tract 5237.02, Allegheny County, Pennsylvania",2548,320,2351,294,2201,295,150,119,101,92,49,74,0,15,115,79,115,79,0,15,0,15,0,15,0,15,0,15,55,48,0,15,27,36,1066,190,1040,192,1018,194,22,25,7,11,15,23,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,10,16,0,15,16,25,1482,209,1311,203,1183,201,128,104,94,90,34,51,0,15,115,79,115,79,0,15,0,15,0,15,0,15,0,15,45,44,0,15,11,22
1400000US42003523800,42003523800,"Census Tract 5238, Allegheny County, Pennsylvania",2485,226,2057,244,1898,224,159,123,147,125,12,19,0,10,272,136,271,136,1,2,0,10,0,10,0,10,0,10,38,42,19,31,99,68,1298,164,1143,177,1031,158,112,85,100,85,12,19,0,10,117,79,116,79,1,2,0,10,0,10,0,10,0,10,38,42,0,10,0,10,1187,137,914,156,867,156,47,51,47,51,0,10,0,10,155,118,155,118,0,10,0,10,0,10,0,10,0,10,0,10,19,31,99,68
1400000US42003524000,42003524000,"Census Tract 5240, Allegheny County, Pennsylvania",1201,137,1066,142,954,146,112,52,112,52,0,10,0,10,48,38,48,38,0,10,0,10,0,10,0,10,0,10,53,46,28,23,6,9,653,103,573,99,521,97,52,31,52,31,0,10,0,10,25,28,25,28,0,10,0,10,0,10,0,10,0,10,34,37,21,20,0,10,548,93,493,93,433,93,60,35,60,35,0,10,0,10,23,22,23,22,0,10,0,10,0,10,0,10,0,10,19,28,7,10,6,9
1400000US42003525100,42003525100,"Census Tract 5251, Allegheny County, Pennsylvania",1183,105,1013,97,944,93,69,42,57,40,5,10,7,11,43,33,43,33,0,10,0,10,0,10,0,10,0,10,47,49,9,13,71,42,579,81,513,75,495,73,18,21,18,21,0,10,0,10,9,15,9,15,0,10,0,10,0,10,0,10,0,10,36,33,0,10,21,18,604,65,500,58,449,60,51,28,39,25,5,10,7,11,34,27,34,27,0,10,0,10,0,10,0,10,0,10,11,20,9,13,50,34
1400000US42003525200,42003525200,"Census Tract 5252, Allegheny County, Pennsylvania",869,120,711,128,694,130,17,16,17,16,0,10,0,10,37,33,37,33,0,10,0,10,0,10,0,10,0,10,48,34,0,10,73,44,420,84,342,91,335,92,7,10,7,10,0,10,0,10,11,15,11,15,0,10,0,10,0,10,0,10,0,10,37,30,0,10,30,28,449,77,369,80,359,80,10,12,10,12,0,10,0,10,26,24,26,24,0,10,0,10,0,10,0,10,0,10,11,14,0,10,43,26
1400000US42003525300,42003525300,"Census Tract 5253, Allegheny County, Pennsylvania",1037,120,920,114,853,108,67,31,67,31,0,10,0,10,24,20,24,20,0,10,0,10,0,10,0,10,0,10,57,37,0,10,36,24,594,77,534,77,491,73,43,26,43,26,0,10,0,10,9,12,9,12,0,10,0,10,0,10,0,10,0,10,35,22,0,10,16,15,443,78,386,70,362,71,24,16,24,16,0,10,0,10,15,15,15,15,0,10,0,10,0,10,0,10,0,10,22,20,0,10,20,18
1400000US42003526101,42003526101,"Census Tract 5261.01, Allegheny County, Pennsylvania",3639,262,3341,279,3085,265,256,156,222,138,34,36,0,15,144,79,144,79,0,15,0,15,0,15,0,15,0,15,16,23,0,15,138,82,1835,169,1658,176,1529,169,129,80,95,61,34,36,0,15,75,63,75,63,0,15,0,15,0,15,0,15,0,15,15,23,0,15,87,65,1804,171,1683,173,1556,167,127,93,127,93,0,15,0,15,69,50,69,50,0,15,0,15,0,15,0,15,0,15,1,3,0,15,51,43
1400000US42003526102,42003526102,"Census Tract 5261.02, Allegheny County, Pennsylvania",1032,127,965,124,912,121,53,32,53,32,0,10,0,10,17,19,17,19,0,10,0,10,0,10,0,10,0,10,0,10,0,10,50,34,510,79,466,77,429,74,37,25,37,25,0,10,0,10,6,9,6,9,0,10,0,10,0,10,0,10,0,10,0,10,0,10,38,31,522,72,499,73,483,75,16,17,16,17,0,10,0,10,11,17,11,17,0,10,0,10,0,10,0,10,0,10,0,10,0,10,12,13
1400000US42003526201,42003526201,"Census Tract 5262.01, Allegheny County, Pennsylvania",1892,165,1809,176,1615,182,194,91,185,85,9,14,0,10,52,32,52,32,0,10,0,10,0,10,0,10,0,10,7,11,17,19,7,12,957,104,899,107,830,105,69,47,60,38,9,14,0,10,34,31,34,31,0,10,0,10,0,10,0,10,0,10,0,10,17,19,7,12,935,115,910,116,785,118,125,65,125,65,0,10,0,10,18,17,18,17,0,10,0,10,0,10,0,10,0,10,7,11,0,10,0,10
1400000US42003526202,42003526202,"Census Tract 5262.02, Allegheny County, Pennsylvania",2380,240,2202,231,2162,232,40,35,40,35,0,10,0,10,142,89,142,89,0,10,0,10,0,10,0,10,0,10,0,10,0,10,36,45,1134,136,1091,132,1076,133,15,23,15,23,0,10,0,10,20,24,20,24,0,10,0,10,0,10,0,10,0,10,0,10,0,10,23,26,1246,173,1111,161,1086,161,25,26,25,26,0,10,0,10,122,78,122,78,0,10,0,10,0,10,0,10,0,10,0,10,0,10,13,21
1400000US42003526301,42003526301,"Census Tract 5263.01, Allegheny County, Pennsylvania",2275,179,2045,160,1853,168,192,77,173,77,13,19,6,10,114,54,114,54,0,10,0,10,0,10,0,10,6,9,14,22,30,30,66,50,1252,112,1166,108,1068,109,98,52,93,52,5,9,0,10,27,23,27,23,0,10,0,10,0,10,0,10,6,9,14,22,30,30,9,15,1023,127,879,108,785,110,94,42,80,41,8,11,6,10,87,52,87,52,0,10,0,10,0,10,0,10,0,10,0,10,0,10,57,49
1400000US42003526302,42003526302,"Census Tract 5263.02, Allegheny County, Pennsylvania",2597,290,2291,286,2050,296,241,129,217,124,0,15,24,40,129,69,129,69,0,15,0,15,0,15,0,15,0,15,56,44,12,20,109,77,1235,184,1132,190,1048,186,84,53,72,50,0,15,12,20,58,46,58,46,0,15,0,15,0,15,0,15,0,15,16,24,0,15,29,25,1362,178,1159,179,1002,178,157,108,145,106,0,15,12,20,71,51,71,51,0,15,0,15,0,15,0,15,0,15,40,37,12,20,80,65
1400000US42003550900,42003550900,"Census Tract 5509, Allegheny County, Pennsylvania",588,116,350,105,302,97,48,34,48,34,0,10,0,10,155,73,144,73,0,10,11,16,0,10,0,10,0,10,26,21,32,37,25,31,292,88,172,62,157,61,15,17,15,17,0,10,0,10,93,62,93,62,0,10,0,10,0,10,0,10,0,10,11,12,16,26,0,10,296,77,178,66,145,61,33,24,33,24,0,10,0,10,62,36,51,34,0,10,11,16,0,10,0,10,0,10,15,17,16,24,25,31
1400000US42003551200,42003551200,"Census Tract 5512, Allegheny County, Pennsylvania",1289,195,1087,170,1041,174,46,33,46,33,0,10,0,10,134,78,134,78,0,10,0,10,0,10,0,10,0,10,30,26,0,10,38,53,600,123,471,93,463,95,8,13,8,13,0,10,0,10,75,61,75,61,0,10,0,10,0,10,0,10,0,10,21,23,0,10,33,53,689,133,616,133,578,139,38,31,38,31,0,10,0,10,59,41,59,41,0,10,0,10,0,10,0,10,0,10,9,13,0,10,5,9
1400000US42003551300,42003551300,"Census Tract 5513, Allegheny County, Pennsylvania",1381,148,1284,147,1166,149,118,59,109,59,8,12,1,2,16,17,16,17,0,10,0,10,0,10,0,10,0,10,1,2,43,42,37,30,706,108,691,108,604,100,87,53,78,52,8,12,1,2,0,10,0,10,0,10,0,10,0,10,0,10,0,10,1,2,0,10,14,16,675,114,593,106,562,102,31,24,31,24,0,10,0,10,16,17,16,17,0,10,0,10,0,10,0,10,0,10,0,10,43,42,23,26
1400000US42003551900,42003551900,"Census Tract 5519, Allegheny County, Pennsylvania",527,115,326,100,297,98,29,27,24,27,5,8,0,10,114,79,114,79,0,10,0,10,0,10,0,10,0,10,74,48,13,19,0,10,240,70,149,65,140,67,9,12,9,12,0,10,0,10,42,42,42,42,0,10,0,10,0,10,0,10,0,10,36,35,13,19,0,10,287,97,177,77,157,71,20,24,15,24,5,8,0,10,72,71,72,71,0,10,0,10,0,10,0,10,0,10,38,34,0,10,0,10
