route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
067-164,1609-Liberty-Saturday-78,21162-1384361,Inbound-MONROEVILLE DOWNTOWN VIA OAKLAND,1,067 -043,0670119
068-164,1609-Liberty-Saturday-78,21163-1384604,Inbound-BRADDOCK HILLS TO WILKINSBURG STATION,1,068 -050,0680033
067-164,1609-Liberty-Saturday-78,21164-1384360,Inbound-MONROEVILLE DOWNTOWN VIA OAKLAND,1,067 -044,0670119
068-164,1609-Liberty-Saturday-78,21165-1384538,Inbound-BRADDOCK HILLS TO WILKINSBURG STATION,1,071B-084,0680033
067-164,1609-Liberty-Saturday-78,21166-1384361,Inbound-MONROEVILLE DOWNTOWN VIA OAKLAND,1,067 -043,0670119
067-164,1609-Liberty-Saturday-78,21167-1384360,Inbound-MONROEVILLE DOWNTOWN VIA OAKLAND,1,067 -044,0670119
068-164,1609-Liberty-Saturday-78,21168-1384417,Inbound-BRADDOCK HILLS TO WILKINSBURG STATION,1,068 -051,0680033
067-164,1609-Liberty-Saturday-78,21169-1384364,Inbound-MONROEVILLE DOWNTOWN VIA OAKLAND,1,067 -045,0670119
068-164,1609-Liberty-Saturday-78,21170-1384595,Inbound-BRADDOCK HILLS TO WILKINSBURG STATION,1,068 -053,0680033
067-164,1609-Liberty-Saturday-78,21171-1384363,Inbound-MONROEVILLE DOWNTOWN VIA OAKLAND,1,067 -046,0670119
068-164,1609-Liberty-Saturday-78,21172-1384524,Inbound-BRADDOCK HILLS TO WILKINSBURG STATION,1,068 -052,0680033
067-164,1609-Liberty-Saturday-78,21173-1384364,Inbound-MONROEVILLE DOWNTOWN VIA OAKLAND,1,067 -045,0670119
067-164,1609-Liberty-Saturday-78,21174-1384363,Inbound-MONROEVILLE DOWNTOWN VIA OAKLAND,1,067 -046,0670119
068-164,1609-Liberty-Saturday-78,21175-1384585,Inbound-BRADDOCK HILLS TO WILKINSBURG STATION,1,068 -054,0680033
067-164,1609-Liberty-Saturday-78,21176-1384362,Inbound-MONROEVILLE DOWNTOWN VIA OAKLAND,1,067 -047,0670119
067-164,1609-Liberty-Saturday-78,21177-1384365,Inbound-MONROEVILLE DOWNTOWN VIA OAKLAND,1,067 -048,0670119
068-164,1609-Liberty-Saturday-78,21178-1384561,Inbound-BRADDOCK HILLS TO WILKINSBURG STATION,1,068 -055,0680033
067-164,1609-Liberty-Saturday-78,21179-1384362,Inbound-MONROEVILLE DOWNTOWN VIA OAKLAND,1,067 -047,0670119
087-164,1609-Liberty-Saturday-78,21206-1384356,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -218,0870100
087-164,1609-Liberty-Saturday-78,21207-1384357,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -219,0870100
087-164,1609-Liberty-Saturday-78,21208-1384356,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -218,0870100
087-164,1609-Liberty-Saturday-78,21209-1384357,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -219,0870100
087-164,1609-Liberty-Saturday-78,21210-1384356,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -218,0870100
087-164,1609-Liberty-Saturday-78,21212-1384618,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -220,0870100
087-164,1609-Liberty-Saturday-78,21214-1384633,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -221,0870100
087-164,1609-Liberty-Saturday-78,21215-1384618,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -220,0870100
087-164,1609-Liberty-Saturday-78,21216-1384633,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -221,0870100
087-164,1609-Liberty-Saturday-78,21217-1384618,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -220,0870100
087-164,1609-Liberty-Saturday-78,21218-1384633,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -221,0870100
087-164,1609-Liberty-Saturday-78,21220-1384632,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -222,0870100
087-164,1609-Liberty-Saturday-78,21222-1384634,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -223,0870100
087-164,1609-Liberty-Saturday-78,21223-1384632,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -222,0870100
087-164,1609-Liberty-Saturday-78,21224-1384634,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -223,0870100
087-164,1609-Liberty-Saturday-78,21225-1384632,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -222,0870100
087-164,1609-Liberty-Saturday-78,21226-1384634,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -223,0870100
087-164,1609-Liberty-Saturday-78,21228-1384636,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -224,0870100
087-164,1609-Liberty-Saturday-78,21230-1384638,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -225,0870100
087-164,1609-Liberty-Saturday-78,21231-1384636,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -224,0870100
087-164,1609-Liberty-Saturday-78,21232-1384638,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -225,0870100
087-164,1609-Liberty-Saturday-78,21233-1384636,Inbound-FRIENDSHIP-STANTON HTS DOWNTOWN VIA STRIP DISTRICT,1,087 -224,0870100
P1-164,1609-Liberty-Sunday-18,45000-1383269,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -167,P10031
P1-164,1609-Liberty-Sunday-18,45001-1383270,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -168,P10031
P1-164,1609-Liberty-Sunday-18,45002-1383269,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -167,P10031
P1-164,1609-Liberty-Sunday-18,45003-1383270,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -168,P10031
P1-164,1609-Liberty-Sunday-18,45004-1383269,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -167,P10031
087-164,1609-Liberty-Sunday-18,45005-1383299,Outbound-FRIENDSHIP-STANTON HEIGHTS VIA STRIP DISTRICT,0,087 -153,0870091
P1-164,1609-Liberty-Sunday-18,45006-1383270,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -168,P10031
P1-164,1609-Liberty-Sunday-18,45007-1383269,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -167,P10031
P1-164,1609-Liberty-Sunday-18,45008-1383270,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -168,P10031
P1-164,1609-Liberty-Sunday-18,45009-1383282,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -169,P10031
087-164,1609-Liberty-Sunday-18,45010-1383299,Outbound-FRIENDSHIP-STANTON HEIGHTS VIA STRIP DISTRICT,0,087 -153,0870091
P1-164,1609-Liberty-Sunday-18,45011-1383269,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -167,P10031
P1-164,1609-Liberty-Sunday-18,45012-1383270,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -168,P10031
P1-164,1609-Liberty-Sunday-18,45013-1383282,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -169,P10031
P1-164,1609-Liberty-Sunday-18,45014-1383269,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -167,P10031
087-164,1609-Liberty-Sunday-18,45015-1383299,Outbound-FRIENDSHIP-STANTON HEIGHTS VIA STRIP DISTRICT,0,087 -153,0870091
P1-164,1609-Liberty-Sunday-18,45016-1383270,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -168,P10031
P1-164,1609-Liberty-Sunday-18,45017-1383282,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -169,P10031
P1-164,1609-Liberty-Sunday-18,45018-1383269,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -167,P10031
P1-164,1609-Liberty-Sunday-18,45019-1383270,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -168,P10031
087-164,1609-Liberty-Sunday-18,45020-1383299,Outbound-FRIENDSHIP-STANTON HEIGHTS VIA STRIP DISTRICT,0,087 -153,0870091
P1-164,1609-Liberty-Sunday-18,45021-1383282,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -169,P10031
P1-164,1609-Liberty-Sunday-18,45022-1383269,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -167,P10031
P1-164,1609-Liberty-Sunday-18,45023-1383270,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -168,P10031
P1-164,1609-Liberty-Sunday-18,45024-1383282,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -169,P10031
087-164,1609-Liberty-Sunday-18,45025-1383473,Outbound-FRIENDSHIP-STANTON HEIGHTS VIA STRIP DISTRICT,0,087 -154,0870091
P1-164,1609-Liberty-Sunday-18,45026-1383271,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -170,P10031
P1-164,1609-Liberty-Sunday-18,45027-1383270,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -168,P10031
P1-164,1609-Liberty-Sunday-18,45028-1383282,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -169,P10031
P1-164,1609-Liberty-Sunday-18,45029-1383271,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -170,P10031
087-164,1609-Liberty-Sunday-18,45030-1383473,Outbound-FRIENDSHIP-STANTON HEIGHTS VIA STRIP DISTRICT,0,087 -154,0870091
P1-164,1609-Liberty-Sunday-18,45031-1383270,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -168,P10031
P1-164,1609-Liberty-Sunday-18,45032-1383282,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -169,P10031
P1-164,1609-Liberty-Sunday-18,45033-1383271,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -170,P10031
P1-164,1609-Liberty-Sunday-18,45034-1383296,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -171,P10031
087-164,1609-Liberty-Sunday-18,45035-1383473,Outbound-FRIENDSHIP-STANTON HEIGHTS VIA STRIP DISTRICT,0,087 -154,0870091
P1-164,1609-Liberty-Sunday-18,45036-1383282,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -169,P10031
P1-164,1609-Liberty-Sunday-18,45037-1383271,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -170,P10031
P1-164,1609-Liberty-Sunday-18,45038-1383296,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -171,P10031
P1-164,1609-Liberty-Sunday-18,45039-1383282,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -169,P10031
087-164,1609-Liberty-Sunday-18,45040-1383473,Outbound-FRIENDSHIP-STANTON HEIGHTS VIA STRIP DISTRICT,0,087 -154,0870091
P1-164,1609-Liberty-Sunday-18,45041-1383271,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -170,P10031
P1-164,1609-Liberty-Sunday-18,45042-1383296,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -171,P10031
P1-164,1609-Liberty-Sunday-18,45043-1383271,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -170,P10031
P1-164,1609-Liberty-Sunday-18,45044-1383296,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -171,P10031
P1-164,1609-Liberty-Sunday-18,45045-1383271,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -170,P10031
P1-164,1609-Liberty-Sunday-18,45046-1383296,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -171,P10031
P1-164,1609-Liberty-Sunday-18,45047-1383271,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -170,P10031
P1-164,1609-Liberty-Sunday-18,45048-1383296,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -171,P10031
P1-164,1609-Liberty-Sunday-18,45049-1383271,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -170,P10031
P1-164,1609-Liberty-Sunday-18,45050-1383296,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -171,P10031
P1-164,1609-Liberty-Sunday-18,45051-1383271,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -170,P10031
P1-164,1609-Liberty-Sunday-18,45052-1383296,Outbound-EAST BUSWAY-ALL STOPS TO SWISSVALE,0,P1  -171,P10031
075-164,1609-Liberty-Sunday-18,45053-1383292,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -095,0750083
075-164,1609-Liberty-Sunday-18,45054-1383283,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -094,0750083
075-164,1609-Liberty-Sunday-18,45055-1383295,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -096,0750083
075-164,1609-Liberty-Sunday-18,45056-1383292,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -095,0750083
075-164,1609-Liberty-Sunday-18,45057-1383474,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -097,0750083
075-164,1609-Liberty-Sunday-18,45058-1383295,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -096,0750083
075-164,1609-Liberty-Sunday-18,45059-1383446,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -098,0750083
075-164,1609-Liberty-Sunday-18,45060-1383474,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -097,0750083
075-164,1609-Liberty-Sunday-18,45061-1383447,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -099,0750083
075-164,1609-Liberty-Sunday-18,45062-1383446,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -098,0750083
075-164,1609-Liberty-Sunday-18,45063-1383464,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -100,0750083
075-164,1609-Liberty-Sunday-18,45064-1383447,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -099,0750083
075-164,1609-Liberty-Sunday-18,45065-1383377,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -101,0750083
075-164,1609-Liberty-Sunday-18,45066-1383466,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -102,0750083
075-164,1609-Liberty-Sunday-18,45067-1383449,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -103,0750083
075-164,1609-Liberty-Sunday-18,45068-1383379,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -104,0750083
075-164,1609-Liberty-Sunday-18,45069-1383454,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -105,0750083
075-164,1609-Liberty-Sunday-18,45070-1383449,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -103,0750083
075-164,1609-Liberty-Sunday-18,45071-1383379,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -104,0750083
075-164,1609-Liberty-Sunday-18,45072-1383454,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -105,0750083
075-164,1609-Liberty-Sunday-18,45073-1383457,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE-WATERWORKS VIA BAKERY SQUARE,0,075 -106,0750083
075-164,1609-Liberty-Sunday-18,45074-1383408,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE VIA BAKERY SQUARE,0,075 -107,0750082
075-164,1609-Liberty-Sunday-18,45075-1383455,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE VIA BAKERY SQUARE,0,075 -108,0750082
075-164,1609-Liberty-Sunday-18,45076-1383457,Outbound-ELLSWORTH-OAKLAND MORNINGSIDE VIA BAKERY SQUARE,0,075 -106,0750082
089-164,1609-Liberty-Sunday-18,45077-1383315,Outbound-GARFIELD COMMONS,0,089 -164,0890014
089-164,1609-Liberty-Sunday-18,45078-1383315,Outbound-GARFIELD COMMONS,0,089 -164,0890014
089-164,1609-Liberty-Sunday-18,45079-1383315,Outbound-GARFIELD COMMONS,0,089 -164,0890014
089-164,1609-Liberty-Sunday-18,45080-1383315,Outbound-GARFIELD COMMONS,0,089 -164,0890014
089-164,1609-Liberty-Sunday-18,45081-1383315,Outbound-GARFIELD COMMONS,0,089 -164,0890014
089-164,1609-Liberty-Sunday-18,45082-1383315,Outbound-GARFIELD COMMONS,0,089 -164,0890014
089-164,1609-Liberty-Sunday-18,45083-1383315,Outbound-GARFIELD COMMONS,0,089 -164,0890014
089-164,1609-Liberty-Sunday-18,45085-1383414,Outbound-GARFIELD COMMONS,0,089 -165,0890014
089-164,1609-Liberty-Sunday-18,45086-1383414,Outbound-GARFIELD COMMONS,0,089 -165,0890014
089-164,1609-Liberty-Sunday-18,45087-1383414,Outbound-GARFIELD COMMONS,0,089 -165,0890014
089-164,1609-Liberty-Sunday-18,45088-1383414,Outbound-GARFIELD COMMONS,0,089 -165,0890014
089-164,1609-Liberty-Sunday-18,45090-1383416,Outbound-GARFIELD COMMONS,0,089 -166,0890014
089-164,1609-Liberty-Sunday-18,45091-1383416,Outbound-GARFIELD COMMONS,0,089 -166,0890014
089-164,1609-Liberty-Sunday-18,45092-1383416,Outbound-GARFIELD COMMONS,0,089 -166,0890014
089-164,1609-Liberty-Sunday-18,45093-1383416,Outbound-GARFIELD COMMONS,0,089 -166,0890014
089-164,1609-Liberty-Sunday-18,45094-1383416,Outbound-GARFIELD COMMONS,0,089 -166,0890014
089-164,1609-Liberty-Sunday-18,45095-1383416,Outbound-GARFIELD COMMONS,0,089 -166,0890014
075-164,1609-Liberty-Sunday-18,45268-1383292,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -095,0750080
075-164,1609-Liberty-Sunday-18,45270-1383474,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -097,0750080
075-164,1609-Liberty-Sunday-18,45271-1383295,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -096,0750080
075-164,1609-Liberty-Sunday-18,45273-1383446,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -098,0750080
075-164,1609-Liberty-Sunday-18,45274-1383474,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -097,0750080
075-164,1609-Liberty-Sunday-18,45276-1383447,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -099,0750080
075-164,1609-Liberty-Sunday-18,45277-1383446,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -098,0750080
075-164,1609-Liberty-Sunday-18,45279-1383464,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -100,0750080
075-164,1609-Liberty-Sunday-18,45280-1383447,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -099,0750080
075-164,1609-Liberty-Sunday-18,45282-1383377,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -101,0750080
075-164,1609-Liberty-Sunday-18,45284-1383466,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -102,0750080
075-164,1609-Liberty-Sunday-18,45286-1383449,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -103,0750080
075-164,1609-Liberty-Sunday-18,45288-1383379,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -104,0750080
075-164,1609-Liberty-Sunday-18,45290-1383454,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -105,0750080
075-164,1609-Liberty-Sunday-18,45291-1383449,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -103,0750080
075-164,1609-Liberty-Sunday-18,45292-1383379,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -104,0750080
075-164,1609-Liberty-Sunday-18,45293-1383454,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -105,0750080
075-164,1609-Liberty-Sunday-18,45295-1383457,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -106,0750080
075-164,1609-Liberty-Sunday-18,45297-1383408,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -107,0750080
075-164,1609-Liberty-Sunday-18,45299-1383455,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -108,0750080
075-164,1609-Liberty-Sunday-18,45300-1383457,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -106,0750080
069-164,1609-Liberty-Sunday-18,45301-1383317,Inbound-TRAFFORD TO WILKINSBURG,1,069 -043,0690067
069-164,1609-Liberty-Sunday-18,45302-1383317,Inbound-TRAFFORD TO WILKINSBURG,1,069 -043,0690067
069-164,1609-Liberty-Sunday-18,45303-1383275,Inbound-TRAFFORD TO WILKINSBURG,1,077 -110,0690067
069-164,1609-Liberty-Sunday-18,45304-1383453,Inbound-TRAFFORD TO WILKINSBURG,1,069 -044,0690067
069-164,1609-Liberty-Sunday-18,45305-1383439,Inbound-TRAFFORD TO WILKINSBURG,1,071C-075,0690067
069-164,1609-Liberty-Sunday-18,45306-1383462,Inbound-TRAFFORD TO WILKINSBURG,1,077 -118,0690067
069-164,1609-Liberty-Sunday-18,45307-1383357,Inbound-TRAFFORD TO WILKINSBURG,1,086 -145,0690067
069-164,1609-Liberty-Sunday-18,45308-1383411,Inbound-TRAFFORD TO WILKINSBURG,1,069 -045,0690067
069-164,1609-Liberty-Sunday-18,45309-1383411,Inbound-TRAFFORD TO WILKINSBURG,1,069 -045,0690067
069-164,1609-Liberty-Sunday-18,45310-1383411,Inbound-TRAFFORD TO WILKINSBURG,1,069 -045,0690067
075-164,1609-Liberty-Sunday-18,45311-1383292,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -095,0750079
075-164,1609-Liberty-Sunday-18,45312-1383283,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -094,0750079
075-164,1609-Liberty-Sunday-18,45313-1383295,Inbound-ELLSWORTH SOUTH SIDE WORKS VIA OAKLAND,1,075 -096,0750079
071A-164,1609-Liberty-Sunday-18,45314-1383283,Inbound-NEGLEY DOWNTOWN VIA OAKLAND,1,075 -094,071A0103
071B-164,1609-Liberty-Sunday-18,45315-1383284,Inbound-HIGHLAND PARK DOWNTOWN VIA OAKLAND,1,071B-058,071B0105
071A-164,1609-Liberty-Sunday-18,45316-1383285,Inbound-NEGLEY DOWNTOWN VIA OAKLAND,1,071A-046,071A0103
071B-164,1609-Liberty-Sunday-18,45317-1383345,Inbound-HIGHLAND PARK DOWNTOWN VIA OAKLAND,1,028X-001,071B0105
071A-164,1609-Liberty-Sunday-18,45318-1383302,Inbound-NEGLEY DOWNTOWN VIA OAKLAND,1,071D-081,071A0103
071B-164,1609-Liberty-Sunday-18,45320-1383284,Inbound-HIGHLAND PARK DOWNTOWN VIA OAKLAND,1,071B-058,071B0105
071A-164,1609-Liberty-Sunday-18,45323-1383355,Inbound-NEGLEY DOWNTOWN VIA OAKLAND,1,071A-047,071A0103
071B-164,1609-Liberty-Sunday-18,45324-1383423,Inbound-HIGHLAND PARK DOWNTOWN VIA OAKLAND,1,071B-059,071B0105
071A-164,1609-Liberty-Sunday-18,45327-1383417,Inbound-NEGLEY DOWNTOWN VIA OAKLAND,1,071A-048,071A0103
071B-164,1609-Liberty-Sunday-18,45328-1383428,Inbound-HIGHLAND PARK DOWNTOWN VIA OAKLAND,1,071B-060,071B0105
071A-164,1609-Liberty-Sunday-18,45329-1383355,Inbound-NEGLEY DOWNTOWN VIA OAKLAND,1,071A-047,071A0103
071B-164,1609-Liberty-Sunday-18,45330-1383423,Inbound-HIGHLAND PARK DOWNTOWN VIA OAKLAND,1,071B-059,071B0105
071A-164,1609-Liberty-Sunday-18,45331-1383417,Inbound-NEGLEY DOWNTOWN VIA OAKLAND,1,071A-048,071A0103
071B-164,1609-Liberty-Sunday-18,45332-1383428,Inbound-HIGHLAND PARK DOWNTOWN VIA OAKLAND,1,071B-060,071B0105
071A-164,1609-Liberty-Sunday-18,45334-1383355,Inbound-NEGLEY DOWNTOWN VIA OAKLAND,1,071A-047,071A0103
071B-164,1609-Liberty-Sunday-18,45335-1383425,Inbound-HIGHLAND PARK DOWNTOWN VIA OAKLAND,1,071B-061,071B0105
071A-164,1609-Liberty-Sunday-18,45336-1383417,Inbound-NEGLEY DOWNTOWN VIA OAKLAND,1,071A-048,071A0103
071B-164,1609-Liberty-Sunday-18,45337-1383428,Inbound-HIGHLAND PARK DOWNTOWN VIA OAKLAND,1,071B-060,071B0105
071A-164,1609-Liberty-Sunday-18,45339-1383333,Inbound-NEGLEY DOWNTOWN VIA OAKLAND,1,071A-049,071A0103
071B-164,1609-Liberty-Sunday-18,45340-1383425,Inbound-HIGHLAND PARK DOWNTOWN VIA OAKLAND,1,071B-061,071B0105
071A-164,1609-Liberty-Sunday-18,45343-1383418,Inbound-NEGLEY DOWNTOWN VIA OAKLAND,1,071A-050,071A0103
071B-164,1609-Liberty-Sunday-18,45344-1383436,Inbound-HIGHLAND PARK DOWNTOWN VIA OAKLAND,1,071D-085,071B0105
071A-164,1609-Liberty-Sunday-18,45346-1383371,Inbound-NEGLEY DOWNTOWN VIA OAKLAND,1,071A-051,071A0103
071B-164,1609-Liberty-Sunday-18,45347-1383425,Inbound-HIGHLAND PARK DOWNTOWN VIA OAKLAND,1,071B-061,071B0105
071A-164,1609-Liberty-Sunday-18,45350-1383390,Inbound-NEGLEY DOWNTOWN VIA OAKLAND,1,071A-052,071A0103
